Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size,Outliers
4KB,147.1630911111111,7.409438521937658,144.9597,54.89977921037371,0.787022568413858,135.2046,163.5461,45,10
16KB,160.5225425,51.81340680885539,145.14595,2684.629125139942,3.7795343169415987,135.5732,375.5145,40,12
64KB,601.5594235294117,704.9240812434958,191.1019,496917.96031698666,1.2501476862762455,139.2739,2454.3613,51,1
256KB,600.0571725490196,642.2367965673805,220.522,412468.1028651309,1.0321085074682534,141.6906,1881.0313,51,2
1MB,690.7374519230768,677.812279583433,314.2769,459429.48635409,1.0052854283267065,159.5479,1966.2558,52,1
4MB,848.9978104166667,684.7552570017498,467.7415,468889.7619915324,1.0902323195212476,288.4594,2260.2098,48,4
16MB,2021.3526897959182,1058.508493683886,1570.4385,1120440.2312009293,0.7071493564306277,905.357,4472.1377,49,4
