Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size,Outliers
4KB,21.05598,17.807081512228297,32.0618,317.09215198314286,0.12975205092692926,2.4147,47.8359,15,0
16KB,129.24969333333334,107.47050811323918,75.698,11549.910114117809,0.7513880001815955,31.697,295.8284,15,0
64KB,225.73619333333335,160.97553819404393,267.9562,25913.1238968621,0.7178634566714127,32.8838,588.6349,15,0
256KB,400.16638666666665,93.62397756025253,377.34,8765.449174202668,0.40112525230137386,249.1235,567.2939,15,0
1MB,1006.9037133333334,205.31563133668428,896.4881,42154.50847118125,0.3461127619994437,759.0274,1327.5097,15,0
4MB,2773.88505,284.3431042327662,2744.9924499999997,80851.00092472575,0.7067737605501019,2389.6368,3418.1781,14,1
16MB,6019.28175,158.3351907979714,6047.08085,25070.03264503,-0.5860875193561167,5822.6906,6160.2747,4,1
