index,Date,Retrieval Time (ms),Size in Repo(Bytes),Type,Size (Bytes)
128,Mon Jun 19 2023 17:32:51,1661.0762,65550.0,string,65536
135,Mon Jun 19 2023 17:39:11,1679.3757,65550.0,string,65536
142,Mon Jun 19 2023 17:40:12,1502.0377,65550.0,string,65536
149,Mon Jun 19 2023 17:46:34,1270.6937,65550.0,string,65536
156,Mon Jun 19 2023 17:46:56,2353.4878,65550.0,string,65536
163,Mon Jun 19 2023 17:51:55,1522.5857,65550.0,string,65536
184,Tue Jun 20 2023 23:21:07,206.2856,65550.0,string,65536
205,Tue Jun 20 2023 23:36:02,281.4708,65550.0,string,65536
212,Tue Jun 20 2023 23:40:48,227.9002,65550.0,string,65536
226,Mon Jun 19 2023 18:29:11,2420.1772,65550.0,string,65536
233,Mon Jun 19 2023 18:30:26,2753.4534,65550.0,string,65536
240,Mon Jun 19 2023 18:33:04,358.9699,65550.0,string,65536
247,Mon Jun 19 2023 18:35:56,360.5228,65550.0,string,65536
254,Mon Jun 19 2023 18:40:12,1210.2587,65550.0,string,65536
268,Mon Jun 19 2023 18:46:56,2312.6108,65550.0,string,65536
275,Mon Jun 19 2023 18:49:29,395.6701,65550.0,string,65536
282,Wed Jun 21 2023 00:03:24,124.8222,65550.0,string,65536
289,Wed Jun 21 2023 00:15:52,1272.3834,65550.0,string,65536
303,Wed Jun 21 2023 00:22:12,120.1838,65550.0,string,65536
317,Wed Jun 21 2023 00:35:08,1370.191,65550.0,string,65536
331,Wed Jun 21 2023 00:41:00,66.923,65550.0,string,65536
3,Mon Jun 19 2023 18:31:38,377.3345,262158.0,string,262144
10,Mon Jun 19 2023 18:32:26,1490.9057,262158.0,string,262144
17,Mon Jun 19 2023 18:35:17,295.8386,262158.0,string,262144
24,Mon Jun 19 2023 18:39:12,1202.4456,262158.0,string,262144
31,Mon Jun 19 2023 18:42:01,284.0764,262158.0,string,262144
38,Mon Jun 19 2023 18:46:35,1361.0937,262158.0,string,262144
45,Mon Jun 19 2023 18:50:55,118.4604,262158.0,string,262144
52,Mon Jun 19 2023 18:52:34,64.2889,262158.0,string,262144
59,Wed Jun 21 2023 00:04:05,359.6463,262158.0,string,262144
66,Wed Jun 21 2023 00:06:02,1398.1322,262158.0,string,262144
73,Wed Jun 21 2023 00:20:10,382.5777,262158.0,string,262144
80,Wed Jun 21 2023 00:21:09,1918.6026,262158.0,string,262144
87,Wed Jun 21 2023 00:27:40,424.2777,262158.0,string,262144
94,Wed Jun 21 2023 00:28:36,178.3998,262158.0,string,262144
101,Wed Jun 21 2023 00:37:53,423.6875,262158.0,string,262144
108,Wed Jun 21 2023 00:40:09,1371.0684,262158.0,string,262144
115,Mon Jun 19 2023 17:29:12,1615.7677,262158.0,string,262144
122,Mon Jun 19 2023 17:32:28,1637.6013,262158.0,string,262144
129,Mon Jun 19 2023 17:33:33,1551.1376,262158.0,string,262144
136,Mon Jun 19 2023 17:39:12,1466.3147,262158.0,string,262144
143,Mon Jun 19 2023 17:40:14,1541.3511,262158.0,string,262144
150,Mon Jun 19 2023 17:46:36,1475.4071,262158.0,string,262144
157,Mon Jun 19 2023 17:47:37,1473.7453,262158.0,string,262144
