Date,Retrieval Time (ms),Size in Repo(Bytes),Type,Size (Bytes)
Sun Jun 11 2023 22:53:54,144.2412,4107,string,4096
-,-,-
-,-,-
Sun Jun 11 2023 22:56:35,577.1811,262158,string,262144
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
Mon Jun 12 2023 23:11:10,1831.7094,4107,string,4096
Mon Jun 12 2023 23:11:11,1298.2748,16398,string,16384
Mon Jun 12 2023 23:11:12,267.6497,65550,string,65536
Mon Jun 12 2023 23:11:14,1703.9623,262158,string,262144
Mon Jun 12 2023 23:11:16,1867.7285,1048832,string,1048576
Mon Jun 12 2023 23:11:16,724.7786,4195305,string,4194304
Mon Jun 12 2023 23:11:19,2587.0005,16781194,string,16777216
-,-,-
-,-,-
-,-,-
Mon Jun 12 2023 23:16:38,78.0297,262158,string,262144
Mon Jun 12 2023 23:16:38,72.5072,1048832,string,1048576
Mon Jun 12 2023 23:16:41,2981.8732,4195305,string,4194304
Mon Jun 12 2023 23:16:42,469.1561,16781194,string,16777216
Mon Jun 12 2023 23:32:36,48.1513,4107,string,4096
Mon Jun 12 2023 23:32:37,47.5577,16398,string,16384
-,-,-
Mon Jun 12 2023 23:33:57,106.3956,262158,string,262144
Mon Jun 12 2023 23:34:00,2953.6131,1048832,string,1048576
Mon Jun 12 2023 23:34:00,158.1719,4195305,string,4194304
Mon Jun 12 2023 23:34:41,604.9397,16781194,string,16777216
Mon Jun 12 2023 23:41:13,32.3173,4107,string,4096
Mon Jun 12 2023 23:41:14,31.2401,16398,string,16384
Mon Jun 12 2023 23:41:54,46.2309,65550,string,65536
Mon Jun 12 2023 23:41:54,57.8925,262158,string,262144
Mon Jun 12 2023 23:41:57,2812.3994,1048832,string,1048576
Mon Jun 12 2023 23:41:57,113.9785,4195305,string,4194304
Mon Jun 12 2023 23:42:38,390.7556,16781194,string,16777216
Mon Jun 12 2023 23:49:53,1285.3419,4107,string,4096
Mon Jun 12 2023 23:50:33,39.6607,16398,string,16384
Mon Jun 12 2023 23:50:33,53.9373,65550,string,65536
Mon Jun 12 2023 23:51:13,82.3263,262158,string,262144
Mon Jun 12 2023 23:51:14,80.1788,1048832,string,1048576
Mon Jun 12 2023 23:51:15,1674.1502,4195305,string,4194304
Mon Jun 12 2023 23:51:16,330.6978,16781194,string,16777216
Fri Jun 16 2023 01:30:41,1272.9000,4107,string,4096
Fri Jun 16 2023 01:30:41,180.5306,16398,string,16384
Fri Jun 16 2023 01:30:42,1506.9537,65550,string,65536
Fri Jun 16 2023 01:30:44,1539.1262,262158,string,262144
Fri Jun 16 2023 01:30:46,1620.4223,1048832,string,1048576
Fri Jun 16 2023 01:30:47,783.4800,4195305,string,4194304
Fri Jun 16 2023 01:30:49,2361.1938,16781194,string,16777216
Fri Jun 16 2023 01:31:05,55.3466,4107,string,4096
Fri Jun 16 2023 01:31:10,4925.3961,16398,string,16384
Fri Jun 16 2023 01:31:10,39.2461,65550,string,65536
Fri Jun 16 2023 01:31:15,4277.6047,262158,string,262144
Fri Jun 16 2023 01:31:15,51.5818,1048832,string,1048576
Fri Jun 16 2023 01:31:15,476.5850,4195305,string,4194304
-,-,-
Fri Jun 16 2023 01:34:39,33.4843,4107,string,4096
-,-,-
Fri Jun 16 2023 01:36:39,47.0199,65550,string,65536
Fri Jun 16 2023 01:37:20,68.4702,262158,string,262144
Fri Jun 16 2023 01:37:23,2916.4329,1048832,string,1048576
Fri Jun 16 2023 01:37:23,112.1643,4195305,string,4194304
-,-,-
Fri Jun 16 2023 01:39:31,1363.2156,4107,string,4096
Fri Jun 16 2023 01:40:11,42.0397,16398,string,16384
Fri Jun 16 2023 01:40:11,52.5676,65550,string,65536
Fri Jun 16 2023 01:40:13,1757.7745,262158,string,262144
Fri Jun 16 2023 01:40:15,1305.2917,1048832,string,1048576
Fri Jun 16 2023 01:40:16,1716.2925,4195305,string,4194304
Fri Jun 16 2023 01:40:18,1616.0659,16781194,string,16777216
-,-,-
-,-,-
-,-,-
-,-,-
Fri Jun 16 2023 01:54:09,1712.7566,1048832,string,1048576
Fri Jun 16 2023 01:54:11,1648.4124,4195305,string,4194304
Fri Jun 16 2023 01:54:13,1808.2087,16781194,string,16777216
Sun Jun 18 2023 20:32:44,137.7787,4107,string,4096
Sun Jun 18 2023 20:32:44,142.9329,16398,string,16384
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
