Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size
4KB,53.041893333333334,58.63719096430995,50.7386,3438.3201641849523,2.752531872978572,2.5693,246.4115,15
16KB,223.29835999999997,195.29974791500007,98.7135,38141.99153566257,2.0925161831410066,97.4317,794.0807,15
64KB,345.8477933333333,133.78673131315838,299.5641,17898.889475459237,0.9377775780753684,145.6202,587.5642,15
256KB,453.085,146.3411815391055,465.2964,21415.74141426143,0.42536064362683346,266.178,764.6355,15
1MB,1183.1699133333334,195.39485178136408,1187.7431,38179.14810266124,0.21262141096017262,888.3585,1494.2704,15
4MB,3330.3676666666665,617.3605732416552,3172.8593,381134.07739326515,0.6507062121849959,2576.3825,4614.7511,15
16MB,7469.223466666666,833.9476725062068,7056.9269,695468.7204785196,0.731758768217538,6698.0226,8777.2393,9
