Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size,Outliers
4KB,47.636293103448274,35.85635568669561,62.304100000000005,1285.6782431308284,0.17022994580254017,2.134,142.0668,58,8
16KB,243.1027461538461,151.48392712734727,265.3116,22947.38017792346,0.3483799546779607,2.9578,585.5571,65,1
64KB,357.8869303571429,112.10096231435452,334.99604999999997,12566.625751804333,0.658568427561945,140.5522,600.9419,56,10
256KB,530.5812524590164,136.24534819928547,522.2896,18562.79490594454,0.5256061845281563,278.8445,897.2101,61,5
1MB,1337.7102890625001,306.4558092253118,1283.5603999999998,93915.16300794069,0.6514881865269304,905.2885,2302.893,64,3
4MB,3709.613558461538,607.9067248691164,3584.2439,369550.58614109555,0.45719867321838426,2849.9427,4988.2487,65,3
16MB,9501.127123076923,1623.8082702800064,9408.5029,2636753.2986297463,0.42798723671843786,6956.0198,13191.3337,26,2
