Date,Retrieval Time (ms),Size in Repo(Bytes),Type,Size (Bytes)
Wed Jun 21 2023 00:28:26,3793.0887,16781194,string,16777216
Wed Jun 21 2023 00:35:06,116.6250,4107,string,4096
Wed Jun 21 2023 00:35:06,215.9902,16398,string,16384
Wed Jun 21 2023 00:35:08,1370.1910,65550,string,65536
Wed Jun 21 2023 00:35:08,111.1384,262158,string,262144
Wed Jun 21 2023 00:35:10,1710.1279,1048832,string,1048576
Wed Jun 21 2023 00:35:12,2535.9591,4195305,string,4194304
Wed Jun 21 2023 00:35:19,6364.1064,16781194,string,16777216
Wed Jun 21 2023 00:36:32,297.9611,4107,string,4096
Wed Jun 21 2023 00:36:33,1266.8607,16398,string,16384
-,-,-
-,-,-
Wed Jun 21 2023 00:39:14,428.1865,1048832,string,1048576
Wed Jun 21 2023 00:39:16,1551.2048,4195305,string,4194304
Wed Jun 21 2023 00:39:18,2257.1716,16781194,string,16777216
Wed Jun 21 2023 00:40:57,120.4132,4107,string,4096
Wed Jun 21 2023 00:41:00,2652.8853,16398,string,16384
Wed Jun 21 2023 00:41:00,66.9230,65550,string,65536
Wed Jun 21 2023 00:41:01,1569.5774,262158,string,262144
Wed Jun 21 2023 00:41:02,529.2254,1048832,string,1048576
Wed Jun 21 2023 00:41:28,26131.5610,4195305,string,4194304
Wed Jun 21 2023 00:41:31,3039.6071,16781194,string,16777216
