Date,Retrieval Time (ms),Size in Repo(Bytes),Type,Size (Bytes)
Wed Jun 21 2023 02:22:11,107.9432,65550,string,65536
Wed Jun 21 2023 02:22:11,227.4613,262158,string,262144
Wed Jun 21 2023 02:22:12,708.2363,1048832,string,1048576
Wed Jun 21 2023 02:22:14,1926.0509,4195305,string,4194304
Wed Jun 21 2023 02:22:21,6796.9095,16781194,string,16777216
Wed Jun 21 2023 02:22:45,124.8917,4107,string,4096
Wed Jun 21 2023 02:22:45,103.4619,16398,string,16384
Wed Jun 21 2023 02:22:46,96.8683,65550,string,65536
Wed Jun 21 2023 02:22:46,152.7758,262158,string,262144
Wed Jun 21 2023 02:22:47,202.2623,1048832,string,1048576
Wed Jun 21 2023 02:22:48,656.5273,4195305,string,4194304
Wed Jun 21 2023 02:22:50,2080.2689,16781194,string,16777216
Wed Jun 21 2023 02:23:05,193.0274,4107,string,4096
Wed Jun 21 2023 02:23:05,229.6002,16398,string,16384
Wed Jun 21 2023 02:23:06,175.6544,65550,string,65536
Wed Jun 21 2023 02:23:06,249.9434,262158,string,262144
Wed Jun 21 2023 02:23:08,752.3160,1048832,string,1048576
Wed Jun 21 2023 02:23:10,1876.3087,4195305,string,4194304
Wed Jun 21 2023 02:23:15,5318.4432,16781194,string,16777216
Wed Jun 21 2023 02:23:37,298.4906,4107,string,4096
Wed Jun 21 2023 02:23:38,102.9964,16398,string,16384
Wed Jun 21 2023 02:23:38,121.7597,65550,string,65536
Wed Jun 21 2023 02:23:39,121.6417,262158,string,262144
Wed Jun 21 2023 02:23:39,515.0280,1048832,string,1048576
Wed Jun 21 2023 02:23:41,809.8374,4195305,string,4194304
Wed Jun 21 2023 02:23:43,2203.5791,16781194,string,16777216
Wed Jun 21 2023 02:23:57,230.2773,4107,string,4096
Wed Jun 21 2023 02:23:57,73.9096,16398,string,16384
Wed Jun 21 2023 02:23:58,107.4626,65550,string,65536
Wed Jun 21 2023 02:23:58,79.3523,262158,string,262144
Wed Jun 21 2023 02:23:59,187.4977,1048832,string,1048576
Wed Jun 21 2023 02:24:01,1616.1608,4195305,string,4194304
Wed Jun 21 2023 02:24:06,4791.4514,16781194,string,16777216
Wed Jun 21 2023 02:24:29,129.9841,4107,string,4096
Wed Jun 21 2023 02:24:29,101.1715,16398,string,16384
Wed Jun 21 2023 02:24:30,93.0324,65550,string,65536
Wed Jun 21 2023 02:24:30,84.0518,262158,string,262144
Wed Jun 21 2023 02:24:31,220.4301,1048832,string,1048576
Wed Jun 21 2023 02:24:32,645.2377,4195305,string,4194304
Wed Jun 21 2023 02:24:34,1975.3987,16781194,string,16777216
