Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size
4KB,35.03792,27.527654638308725,49.4831,757.7717698859999,-0.15430531102486222,2.5296,74.1597,15
16KB,190.67057333333332,134.33801656853964,121.6109,18046.702695569234,0.8819862585107433,50.4255,495.9036,15
64KB,276.9645133333333,126.96983207023102,306.7046,16121.338255942665,0.4187883184139444,73.7198,584.9792,15
256KB,513.7682599999999,143.1356548913692,540.841,20487.815701181145,0.12181803647621174,305.0773,757.6886,15
1MB,1323.8868066666664,320.2671573296659,1373.0344,102571.05206402496,0.5578966787642222,876.4689,1979.029,15
4MB,3446.77406,659.8387367015667,3423.6059,435387.15845191956,0.5395423328702994,2589.6742,4895.9184,15
16MB,7832.309425,972.5560915512323,7731.1259,945865.351213409,0.2316917963478141,6952.4408,8914.5451,4
