Date,Retrieval Time (ms),Size in Repo(Bytes),Type,Size (Bytes)
Wed Jun 21 2023 01:47:46,11564.9573,65550,string,65536
Wed Jun 21 2023 01:47:48,1502.8008,262158,string,262144
Wed Jun 21 2023 01:47:48,241.3069,1048832,string,1048576
Wed Jun 21 2023 01:47:51,2353.8762,4195305,string,4194304
Wed Jun 21 2023 01:47:55,3485.7844,16781194,string,16777216
Wed Jun 21 2023 01:57:06,181.1148,4107,string,4096
Wed Jun 21 2023 01:57:06,285.6423,16398,string,16384
-,-,-
Wed Jun 21 2023 01:58:27,347.1303,262158,string,262144
Wed Jun 21 2023 01:58:31,3363.1089,1048832,string,1048576
Wed Jun 21 2023 01:58:32,724.3728,4195305,string,4194304
-,-,-
Wed Jun 21 2023 02:02:42,121.1101,4107,string,4096
Wed Jun 21 2023 02:02:43,62.0753,16398,string,16384
Wed Jun 21 2023 02:02:45,1789.4376,65550,string,65536
Wed Jun 21 2023 02:02:46,1150.7176,262158,string,262144
Wed Jun 21 2023 02:02:49,1809.9725,1048832,string,1048576
Wed Jun 21 2023 02:02:51,2355.5731,4195305,string,4194304
Wed Jun 21 2023 02:03:48,16401.1859,16781194,string,16777216
