Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size
4KB,658.1413657534247,1349.9015677071957,144.6623,1822234.2424983447,2.5759573161318947,30.0419,5838.5916,73
16KB,790.9981388888888,2205.679840624651,140.3458,4865023.559337987,4.301329665520569,29.1119,13014.8094,72
64KB,770.1799958333334,2374.9785113657904,153.46275,5640522.929449265,6.701137612035122,39.5205,19047.5651,72
256KB,410.19259054054055,690.3796192005932,155.10235,476624.018607556,3.802249787949354,45.3042,4617.7677,74
1MB,879.4139000000001,1187.3311923672507,306.7744,1409755.3603682371,1.648851740070191,59.0986,4699.4474,77
4MB,797.8854605263158,1120.2383302113276,376.45925,1254933.9164746632,2.7020718755709994,111.2885,6049.6679,76
16MB,1567.9814986842105,1515.91074172664,1095.43845,2297985.376882212,2.1706481159203865,384.0775,7338.965,76
