Date,Retrieval Time (ms),Type,Size (Bytes)
Sun Jun 18 2023 23:13:04,361.3377,string,65536
Sun Jun 18 2023 23:13:05,492.0734,string,262144
Sun Jun 18 2023 23:13:06,946.6052,string,1048576
Sun Jun 18 2023 23:13:09,2955.4467,string,4194304
Sun Jun 18 2023 23:13:16,7013.0773,string,16777216
Sun Jun 18 2023 23:13:32,53.9078,string,4096
Sun Jun 18 2023 23:13:33,569.8324,string,16384
Sun Jun 18 2023 23:13:33,278.8421,string,65536
Sun Jun 18 2023 23:13:33,335.8134,string,262144
Sun Jun 18 2023 23:13:35,1288.6978,string,1048576
Sun Jun 18 2023 23:13:38,3301.5137,string,4194304
-,-
Sun Jun 18 2023 23:14:14,81.7154,string,4096
Sun Jun 18 2023 23:14:14,346.4073,string,16384
Sun Jun 18 2023 23:14:14,371.3646,string,65536
Sun Jun 18 2023 23:14:15,481.6170,string,262144
Sun Jun 18 2023 23:14:16,1006.8980,string,1048576
Sun Jun 18 2023 23:14:19,2876.4055,string,4194304
-,-
Sun Jun 18 2023 23:15:41,79.9592,string,4096
Sun Jun 18 2023 23:15:41,329.4858,string,16384
Sun Jun 18 2023 23:15:42,380.4172,string,65536
Sun Jun 18 2023 23:15:42,475.7488,string,262144
Sun Jun 18 2023 23:15:44,1403.7507,string,1048576
Sun Jun 18 2023 23:15:48,3894.2314,string,4194304
-,-
Sun Jun 18 2023 23:16:28,53.9907,string,4096
Sun Jun 18 2023 23:16:28,128.3983,string,16384
Sun Jun 18 2023 23:16:29,344.5322,string,65536
Sun Jun 18 2023 23:16:29,371.1897,string,262144
Sun Jun 18 2023 23:16:30,934.9694,string,1048576
Sun Jun 18 2023 23:16:34,3974.9505,string,4194304
-,-
