Date,Retrieval Time (ms),Type,Size (Bytes)
Sun Jun 18 2023 22:37:27,2.4634,string,4096
Sun Jun 18 2023 22:37:27,36.5400,string,16384
Sun Jun 18 2023 22:37:27,44.8769,string,65536
Sun Jun 18 2023 22:37:27,776.6824,string,262144
Sun Jun 18 2023 22:37:29,1069.5229,string,1048576
Sun Jun 18 2023 22:37:33,4680.0254,string,4194304
-,-
Sun Jun 18 2023 23:13:04,36.2296,string,4096
Sun Jun 18 2023 23:13:04,263.1026,string,16384
Sun Jun 18 2023 23:13:04,302.6367,string,65536
Sun Jun 18 2023 23:13:05,716.0547,string,262144
Sun Jun 18 2023 23:13:06,949.6362,string,1048576
Sun Jun 18 2023 23:13:09,3368.7424,string,4194304
Sun Jun 18 2023 23:13:16,7178.8397,string,16777216
Sun Jun 18 2023 23:13:32,32.4678,string,4096
Sun Jun 18 2023 23:13:33,515.8430,string,16384
Sun Jun 18 2023 23:13:33,264.4056,string,65536
Sun Jun 18 2023 23:13:33,266.8163,string,262144
Sun Jun 18 2023 23:13:34,991.0990,string,1048576
Sun Jun 18 2023 23:13:37,2598.1702,string,4194304
-,-
Sun Jun 18 2023 23:14:57,40.9833,string,4096
Sun Jun 18 2023 23:14:57,60.3188,string,16384
Sun Jun 18 2023 23:14:57,32.4776,string,65536
Sun Jun 18 2023 23:14:58,539.0667,string,262144
Sun Jun 18 2023 23:14:59,1517.9931,string,1048576
Sun Jun 18 2023 23:15:02,3155.3053,string,4194304
-,-
Sun Jun 18 2023 23:15:41,32.1596,string,4096
Sun Jun 18 2023 23:15:41,287.4423,string,16384
Sun Jun 18 2023 23:15:42,299.3348,string,65536
Sun Jun 18 2023 23:15:42,418.2437,string,262144
Sun Jun 18 2023 23:15:43,1230.7470,string,1048576
Sun Jun 18 2023 23:15:47,3774.0289,string,4194304
-,-
Sun Jun 18 2023 23:16:28,3.2827,string,4096
Sun Jun 18 2023 23:16:28,32.0405,string,16384
Sun Jun 18 2023 23:16:28,291.7807,string,65536
Sun Jun 18 2023 23:16:29,544.2936,string,262144
Sun Jun 18 2023 23:16:30,818.3056,string,1048576
Sun Jun 18 2023 23:16:34,3753.5764,string,4194304
-,-
