Date,Retrieval Time (ms),Type,Size (Bytes)
Sun Jun 18 2023 23:13:04,55.9837,string,4096
Sun Jun 18 2023 23:13:04,288.6804,string,16384
Sun Jun 18 2023 23:13:04,432.1229,string,65536
Sun Jun 18 2023 23:13:05,481.1265,string,262144
Sun Jun 18 2023 23:13:06,1631.3030,string,1048576
Sun Jun 18 2023 23:13:10,3880.6175,string,4194304
Sun Jun 18 2023 23:13:18,7121.8476,string,16777216
Sun Jun 18 2023 23:13:32,133.0277,string,4096
Sun Jun 18 2023 23:13:33,563.9807,string,16384
Sun Jun 18 2023 23:13:33,282.0379,string,65536
Sun Jun 18 2023 23:13:34,335.6264,string,262144
Sun Jun 18 2023 23:13:35,1213.9404,string,1048576
Sun Jun 18 2023 23:13:38,2878.6187,string,4194304
-,-
Sun Jun 18 2023 23:14:14,77.1283,string,4096
Sun Jun 18 2023 23:14:14,337.3004,string,16384
Sun Jun 18 2023 23:14:15,596.5210,string,65536
Sun Jun 18 2023 23:14:15,471.2391,string,262144
Sun Jun 18 2023 23:14:16,1019.5988,string,1048576
Sun Jun 18 2023 23:14:19,2858.6346,string,4194304
-,-
Sun Jun 18 2023 23:14:57,291.8595,string,4096
Sun Jun 18 2023 23:14:58,421.3993,string,16384
Sun Jun 18 2023 23:14:58,206.9279,string,65536
Sun Jun 18 2023 23:14:59,806.3493,string,262144
Sun Jun 18 2023 23:15:00,1500.6129,string,1048576
Sun Jun 18 2023 23:15:05,4182.2524,string,4194304
-,-
Sun Jun 18 2023 23:16:28,54.9771,string,4096
Sun Jun 18 2023 23:16:28,127.5639,string,16384
Sun Jun 18 2023 23:16:29,334.5817,string,65536
Sun Jun 18 2023 23:16:30,917.3436,string,262144
Sun Jun 18 2023 23:16:31,1655.5489,string,1048576
Sun Jun 18 2023 23:16:36,4544.0289,string,4194304
-,-
