index,Retrieval Time (ms),Size (Bytes)
56,280.2157,4096
70,188.3782,4096
22,158.6587,16384
36,161.3747,16384
71,165.5746,16384
3,283.5907,262144
52,266.5983,262144
59,268.0771,262144
40,611.463,4194304
