Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size,Outliers
4KB,43.66385056179775,38.60631971829534,50.489850000000004,1490.4479221912393,0.7435154313497349,1.1867,182.7632,356,39
16KB,218.75141079691517,149.44553923571627,196.7255,22333.969197454007,0.5799355512228548,2.6593,662.08,389,6
64KB,330.402217631579,150.57047272280585,319.60749999999996,22671.467255969215,-0.004572295941221615,3.321,677.0703,380,15
256KB,483.4318834645669,185.70173960663533,465.2964,34485.13609293059,0.041215198484726434,4.6931,978.3732,381,14
1MB,1276.6971018518518,342.3397349521537,1217.8165,117196.49412711085,0.6480539573181728,675.3184,2259.574,378,22
4MB,3623.020240826873,764.4740009851424,3520.1352,584420.4981822316,0.5007223213339066,2165.56,5889.1454,387,17
16MB,9037.030347798742,1716.1214190232417,8914.5451,2945072.7248303453,0.455141312540598,5822.6906,14261.9402,159,10
