Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size
4KB,248.606025,357.921319109796,121.95585,128107.67067329642,2.554788650657495,36.0781,1110.7979,8
16KB,412.15688,482.2044691131108,121.6911,232521.15003265702,1.774194672369152,119.6802,1232.2092,5
64KB,863.68092,687.0610667459131,1303.8032,472052.909438032,-0.6153919959342112,44.2011,1422.3229,5
256KB,1122.205,749.6118735654917,1297.7431499999998,561917.9609903666,-1.2947272581971998,64.0699,1829.2638,4
1MB,1193.7218200000002,656.3288874036074,1313.1463,430767.6084404571,-1.8258322948973231,64.7513,1675.8556,5
4MB,2144.3812399999997,1642.5254529952063,1597.2843,2697889.8637371073,1.5307709712285027,574.1331,4888.3348,5
16MB,1507.7146799999998,803.2005442220901,1429.3977,645131.1142386618,0.39003476958631356,448.2995,2695.9221,5
