Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size
4KB,328.0676090909091,676.3014260168527,82.22645,457383.61883242853,3.135048126473409,31.0201,2898.114,22
16KB,423.02740000000006,686.94206530745,82.47125,471889.40108886483,1.7724319709971748,28.6618,2233.2721,18
64KB,2010.3255000000004,4518.054728119945,655.6153,20412818.52628699,3.731356373148637,38.1693,19014.5921,17
256KB,679.0785375,665.7491743927548,359.6269,443221.96320463455,0.5843145105380741,62.0891,1949.4183,16
1MB,1230.62259,1201.171155534847,1360.0828999999999,1442812.1448889195,0.9164093511139533,63.9685,4240.3893,20
4MB,820.5603421052632,857.1707921609059,415.6954,734741.7669337549,1.1025548698201157,105.3602,2956.856,19
16MB,2545.357505263158,5912.381499241871,1172.836,34956254.99257755,4.214878170798855,334.1909,26714.3331,19
