Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size
4KB,431.51442,929.0399367498321,108.38225,863115.2040761322,2.9809443339986568,6.9934,3780.205,20
16KB,517.4510349999999,1203.293856459459,95.90895,1447916.104993077,3.2460824065564085,3.1327,5034.5215,20
64KB,3902.1113875,8202.56974559082,1268.51435,67282150.43128185,2.6932179281262068,3.3228,29352.3083,16
256KB,2331.0668380952384,6454.114373926246,317.6969,41655592.351721376,4.335253443435723,54.3942,30001.9614,21
1MB,1006.6633949999999,1197.8916773620513,220.62555,1434944.4706932688,0.9943006651721414,9.672,3600.7626,20
4MB,898.8249333333333,1046.5202758266394,280.7046,1095204.6877162654,1.3261855824781954,173.7766,3414.295,21
16MB,1664.397761111111,1762.1798492128576,733.7754,3105277.8209718494,2.6168246894440275,599.924,7686.3299,18
