Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size,Outliers
4KB,158.2134625,80.54951277242981,140.25335,6488.224007875833,0.3491701761886299,72.8511,298.5863,16,0
16KB,100.31795625000001,68.82548213886064,128.233,4736.946991646625,-0.09920491859914878,23.5464,192.2789,16,0
64KB,116.5707125,77.06942009156744,115.34915000000001,5939.695513250499,0.38380599755468015,30.5194,256.7159,16,0
256KB,142.84166249999998,92.41005256935976,137.27439999999999,8539.617815871834,0.5095592595852675,47.4659,314.4118,16,0
1MB,213.95184666666668,78.08304710635124,191.7223,6096.9622454126675,0.9699924989170241,138.5696,373.7027,15,1
4MB,497.0369769230769,27.62521875093341,494.6024,763.1527110369229,0.3526701815621191,457.1363,552.2216,13,3
16MB,2008.0390625,436.87359654549795,2020.15125,190858.5393585985,-0.26068250063033443,1284.7228,2672.3169,16,0
