Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size
4KB,159.11494375,34.46805918038649,149.13115,1188.0471036626254,3.2824348839515642,139.7301,280.2157,16
16KB,145.07568125,9.032334263907549,142.0623,81.58306225495834,1.3455371735500077,135.5732,165.5746,16
64KB,159.7838875,25.246843841475183,146.70265,637.4031239558334,1.1407478385356113,139.2739,211.099,16
256KB,178.65584374999997,47.83582742431965,156.02095,2288.266385369292,1.6215572582248763,141.6906,283.5907,16
1MB,208.35414375,61.270700272174345,176.03985,3754.098711842625,1.1553003510853703,159.5479,313.446,16
4MB,380.8468625,84.25214212935578,355.56525,7098.423453385166,1.3753069747863185,288.4594,611.463,16
16MB,1257.66245625,231.78945812557563,1174.97285,53726.352898147976,0.37650781099686953,963.063,1605.9118,16
