Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size
4KB,1791.6165359375,4289.38362719456,218.59775000000002,18398811.901244763,4.740715056582514,35.5063,29391.1934,64
16KB,319.8845588235294,1212.7777651035324,123.7212,1470829.907529519,7.3209141501235395,28.482,9765.1145,68
64KB,334.6965814285714,1751.8547901366635,72.8646,3068995.205724773,8.337838867228209,32.6006,14766.2521,70
256KB,164.72555714285718,107.46707547409957,97.8797,11549.172310955815,0.42287342699959074,49.52,336.7926,70
1MB,185.77017857142857,121.5313591247178,116.7539,14769.871250701128,0.5229240325336845,57.07,409.1396,70
4MB,302.7154867647058,253.58838512287764,198.5745,64307.06906922891,4.254586218460773,101.6905,1957.7492,68
16MB,782.1403328358209,387.31484192988944,638.5435,150012.78677917525,0.5382761614483303,318.2871,1561.4641,67
