Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size,Outliers
4KB,146.37775624999998,92.59104659705403,123.4637,8573.101909937832,0.6585675196645667,33.6785,394.8305,48,8
16KB,109.50849787234046,56.586414729618504,122.6445,3202.022331952386,-0.21825130548598728,28.482,201.9213,47,4
64KB,149.70148333333333,109.35714059527655,156.8789,11958.984199175082,1.114797829760491,40.165,506.2778,42,10
256KB,187.41471707317075,157.17404077540905,130.1133,24703.679093669947,1.8605623536704838,49.3273,710.0617,41,11
1MB,647.2625039215686,785.028298456995,258.319,616269.4293782848,1.5182633221503232,58.9675,3423.9383,51,4
4MB,666.4180102040816,772.4319198673012,391.2021,596651.0708298847,1.9045006491724867,108.3069,3260.3909,49,5
16MB,1069.84600625,706.9315651723697,895.7140999999999,499752.2378370564,0.7248182957284667,304.1552,2695.9221,48,4
