Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size,Outliers
4KB,142.4398052631579,92.31868351062225,154.9053,8522.739325134437,0.45720444226743945,6.9934,382.9628,57,10
16KB,118.01862352941176,60.32800633988359,150.6911,3639.4683489450354,-0.4095566947651887,3.1327,215.0307,51,7
64KB,148.10307857142857,92.54364138574267,159.21355,8564.325560932944,0.37177083171978453,3.3228,389.8106,42,12
256KB,197.74132826086955,129.3955080002542,178.5025,16743.19749064385,1.4113352612533603,54.3942,656.3073,46,13
1MB,455.55115660377356,568.360051809855,214.2904,323033.14849330107,1.7815924113549437,9.672,2187.2642,53,5
4MB,382.10964375,197.66764316184762,382.49505,39072.49715315953,1.3587581686299863,170.2,1143.1797,48,11
16MB,1356.1749399999999,755.0851030499772,1225.56885,570153.5128479947,1.1969184461244475,599.924,3376.3245,50,5
