Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size,Outliers
4KB,128.81361372549017,92.72196197337288,140.7087,8597.362232191606,0.7588508825972017,32.3173,392.307,51,16
16KB,94.96748070175438,57.367131598809756,97.3787,3290.9877878751568,0.17574961028058877,31.2401,198.1719,57,6
64KB,131.0906367346939,99.86680370129191,58.8515,9973.378481512373,0.7239688582581153,36.4039,382.4618,49,11
256KB,186.54058461538463,171.21417631412552,94.01464999999999,29314.294170924462,1.539190115593982,40.5236,706.8433,52,14
1MB,679.2801515151515,917.8988754705337,186.89005,842538.3455900702,1.4919533623951826,51.5818,3168.0325,66,1
4MB,330.6446892857143,271.2989362477866,165.69574999999998,73603.1128091806,1.9835677903553222,99.6536,1550.0292,56,13
16MB,1004.8738683333335,759.393919693031,892.02675,576679.1252667456,1.2870161051665387,297.5038,3140.5929,60,5
