Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size
4KB,855.5225931818183,2496.6551541967096,235.5008,6233286.958976996,5.248442714921592,77.3406,15477.9499,44
16KB,1179.1690292682927,2304.9181830605726,356.2202,5312647.830603251,4.447235216044931,86.3517,13551.6121,41
64KB,1680.0010472222223,3253.313868014661,1271.53855,10584051.123816513,5.21337167814962,32.0511,19817.7669,36
256KB,2816.324023809523,6475.31996006205,1384.6003,41929768.58517799,3.651028341515625,64.2889,29660.147,42
1MB,1792.0506023255814,1278.5230203611404,1751.5877,1634621.113593373,0.7081504956807724,179.1,5602.9299,43
4MB,2544.562886956522,4210.483861266682,1564.2924,17728174.345987186,4.433235646348602,398.5,26131.561,46
16MB,5960.876558139535,5379.301719779255,3651.1156,28936886.992420048,1.7209509874827273,1145.0616,25448.0292,43
