Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size
4KB,191.0251340425532,220.50620776303037,146.46,48622.98766203272,5.918497692602265,54.3888,1601.6657,47
16KB,132.56774042553192,73.54751032661358,142.8145,5409.236275243331,0.8131854980105941,23.5464,388.8224,47
64KB,126.7179,59.3917112477095,143.9304,3527.3753649313035,0.021256041127096063,30.5194,256.7159,47
256KB,165.0098595744681,90.68675250905476,152.7758,8224.08708063855,1.0723310105245636,47.4659,484.7686,47
1MB,328.7482361702128,214.65955666448593,279.3692,46078.72526739365,2.4635348772928167,138.5696,1296.7103,47
4MB,806.519131111111,553.142984546613,570.6759,305967.1613531345,1.7929703321654111,290.6064,2811.8016,45
16MB,2472.3279130434785,1440.409875709855,2121.2617,2074780.61004248,1.4611120249468716,905.357,6796.9095,46
