Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size
4KB,1322.0033307692308,3091.494126281258,210.9635,9557335.93283152,3.770853808297723,102.3204,14002.9318,39
16KB,923.744690625,2060.149306349518,171.54765,4244215.164452401,4.852404264372239,26.4428,11669.7523,32
64KB,2772.825912121212,5728.4210828168525,1314.8006,32814808.102060605,3.5353156144450057,80.421,28581.135,33
256KB,849.8683096774193,719.976040903995,372.8193,518365.49947579106,0.43304385538209983,47.7221,2062.9522,31
1MB,2311.430771794872,2187.870100041996,1963.1259,4786775.574657773,4.528217820921738,241.3069,14347.5159,39
4MB,2565.833075,3083.9561712186874,2050.8041,9510785.665997826,3.3517822796482606,450.2512,15665.6223,36
16MB,4062.825384375,2913.457678437594,3392.14795,8488235.644046975,2.7533017660516195,981.5738,16401.1859,32
