Date,Retrieval Time (ms),Size in Repo(Bytes),Type,Size (Bytes)
Tue Jun 20 2023 22:59:53,268.0771,262158,string,262144
Tue Jun 20 2023 22:59:54,308.3054,1048832,string,1048576
Tue Jun 20 2023 22:59:54,404.5428,4195305,string,4194304
Tue Jun 20 2023 22:59:55,1151.2826,16781194,string,16777216
Tue Jun 20 2023 23:00:02,140.1902,4107,string,4096
Tue Jun 20 2023 23:00:02,138.2590,16398,string,16384
Tue Jun 20 2023 23:00:02,140.5379,65550,string,65536
Tue Jun 20 2023 23:00:02,153.0454,262158,string,262144
Tue Jun 20 2023 23:00:02,168.4531,1048832,string,1048576
Tue Jun 20 2023 23:00:03,325.0267,4195305,string,4194304
Tue Jun 20 2023 23:00:04,1042.6567,16781194,string,16777216
Tue Jun 20 2023 23:00:41,188.3782,4107,string,4096
Tue Jun 20 2023 23:00:41,165.5746,16398,string,16384
Tue Jun 20 2023 23:00:41,143.0434,65550,string,65536
Tue Jun 20 2023 23:00:41,172.0814,262158,string,262144
Tue Jun 20 2023 23:00:41,213.9971,1048832,string,1048576
Tue Jun 20 2023 23:00:42,304.3510,4195305,string,4194304
Tue Jun 20 2023 23:00:43,1605.9118,16781194,string,16777216
Tue Jun 20 2023 23:00:50,161.3164,4107,string,4096
Tue Jun 20 2023 23:00:50,142.1615,16398,string,16384
Tue Jun 20 2023 23:00:50,142.7277,65550,string,65536
Tue Jun 20 2023 23:00:50,148.9304,262158,string,262144
Tue Jun 20 2023 23:00:50,167.8217,1048832,string,1048576
Tue Jun 20 2023 23:00:51,319.8140,4195305,string,4194304
Tue Jun 20 2023 23:00:52,967.5390,16781194,string,16777216
Tue Jun 20 2023 23:01:23,158.9095,4107,string,4096
Tue Jun 20 2023 23:01:23,141.9631,16398,string,16384
Tue Jun 20 2023 23:01:23,142.8355,65550,string,65536
Tue Jun 20 2023 23:01:24,150.3436,262158,string,262144
Tue Jun 20 2023 23:01:24,164.6043,1048832,string,1048576
Tue Jun 20 2023 23:01:24,288.4594,4195305,string,4194304
Tue Jun 20 2023 23:01:26,1467.9126,16781194,string,16777216
Tue Jun 20 2023 23:01:32,142.9816,4107,string,4096
Tue Jun 20 2023 23:01:32,145.8772,16398,string,16384
Tue Jun 20 2023 23:01:32,157.9509,65550,string,65536
Tue Jun 20 2023 23:01:32,154.2140,262158,string,262144
Tue Jun 20 2023 23:01:33,179.6587,1048832,string,1048576
Tue Jun 20 2023 23:01:33,288.8251,4195305,string,4194304
Tue Jun 20 2023 23:01:34,1043.4892,16781194,string,16777216
Tue Jun 20 2023 23:02:12,151.9172,4107,string,4096
Tue Jun 20 2023 23:02:12,138.8869,16398,string,16384
Tue Jun 20 2023 23:02:12,140.9747,65550,string,65536
Tue Jun 20 2023 23:02:12,141.6906,262158,string,262144
Tue Jun 20 2023 23:02:12,159.5479,1048832,string,1048576
Tue Jun 20 2023 23:02:13,389.3945,4195305,string,4194304
Tue Jun 20 2023 23:02:14,1567.7242,16781194,string,16777216
Tue Jun 20 2023 23:02:21,139.7301,4107,string,4096
Tue Jun 20 2023 23:02:21,138.3131,16398,string,16384
Tue Jun 20 2023 23:02:21,139.2739,65550,string,65536
Tue Jun 20 2023 23:02:21,174.2868,262158,string,262144
Tue Jun 20 2023 23:02:21,169.1376,1048832,string,1048576
Tue Jun 20 2023 23:02:22,328.4665,4195305,string,4194304
Tue Jun 20 2023 23:02:23,1198.6631,16781194,string,16777216
