Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size
4KB,70.39016666666669,89.73295932897976,53.8427,8052.003989936335,1.5995011269768298,3.0637,291.8595,21
16KB,218.27800952380954,165.65992871734827,180.7045,27443.21198263691,0.5135491072902898,2.6593,563.9807,21
64KB,283.7567666666667,175.3727243571312,282.4349,30755.592448442323,-0.006412770561094598,3.321,596.521,21
256KB,483.8755523809524,260.85671645693276,481.1265,68046.22652069262,-0.43357138268828677,4.6931,917.3436,21
1MB,1049.5359772727272,506.89680466138174,1047.7875,256944.370575919,-0.8383189857884903,10.5623,1875.5519,22
4MB,3217.9669260869564,1381.7886073331401,3256.3427,1909339.755355659,-1.4329330127793238,100.1343,4623.1926,23
16MB,9460.788572727273,1137.4448778980977,9220.0829,1293780.8502566186,-0.396326002099216,7121.8476,11170.5436,11
