Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size
4KB,44.41616363636363,92.28437025903266,6.8924,8516.404994106231,3.321398215978793,2.4634,398.3232,22
16KB,118.87968181818182,128.67176082930527,61.59275,16556.422034913936,1.711200493642925,3.3751,515.843,22
64KB,235.70096363636367,165.2851436012051,266.3261,27319.178695270995,0.06527052345236846,3.7247,539.9801,22
256KB,368.48384090909093,217.83556384566484,363.4122,47452.332875958724,0.14561718561652814,5.0134,776.6824,22
1MB,887.0366869565216,451.7306214293428,819.5934,204060.55433694023,-0.32725794331503355,10.8177,1796.8992,23
4MB,2809.579245833333,1231.89997423947,2948.42645,1517577.546531207,-1.2491830281586074,34.0462,4680.0254,24
16MB,9710.36739090909,1083.7389117558728,9803.9386,1174490.0288538032,-1.21811966515705,7178.8397,10991.225,11
