Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size,Outliers
4KB,85.38321904761905,57.79569944934155,51.101,3340.342874838619,0.7726586974130205,32.6267,215.7957,21,6
16KB,570.4453181818182,995.6917608441324,78.96340000000001,991402.0826128891,1.8686606198414386,30.2491,3339.937,22,2
64KB,832.5081954545454,1024.7725394903027,245.76735,1050158.757693404,1.2945143220463065,43.726,3282.8311,22,3
256KB,534.2796500000001,569.993103767605,308.57365000000004,324892.1383426278,1.1448936356918953,56.084,1930.9104,24,1
1MB,1048.6129625,1067.4822244055895,342.8443,1139518.299421905,0.8767669464167898,75.7441,3451.5896,24,2
4MB,1036.4506391304346,1054.6826642324052,453.7576,1112355.5222323642,1.4077717182815248,120.4759,3754.1637,23,2
16MB,1517.0461875,1024.3885717147186,1195.3456,1049371.9458597212,0.9947924528295924,438.6857,4065.922,24,2
