Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size,Outliers
4KB,100.68570000000001,55.509505358541965,107.0271,3081.3051851499995,1.137625425452664,33.6785,246.7788,15,3
16KB,85.50516428571429,50.109962836754676,87.4276,2511.0083755009346,0.2291327969169401,28.6025,174.5088,14,2
64KB,1009.70571875,1142.5586020159492,398.6506,1305440.1590406403,0.8338746821580381,43.5671,3269.4444,16,0
256KB,693.1849749999999,694.1270734278535,274.48515,481812.39406551665,0.4195763008648824,53.102,1877.0602,16,1
1MB,1751.6928388888891,1454.902863836106,1541.8916,2116742.343198503,0.6233101430856276,58.9675,4572.5748,18,0
4MB,1130.0948,1257.6652208570465,513.3509,1581721.8077534037,0.9731097242668387,108.3069,3422.8969,17,1
16MB,1001.3021866666667,853.8383544387843,432.2139,729039.9355107312,0.882125795079726,304.1552,2552.0315,15,2
