Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size,Outliers
4KB,144.7834,5.600069984830548,144.9597,31.36078383500002,0.29189479085190284,136.1958,154.9708,9,3
16KB,938.0217166666666,638.8752638990036,1174.44675,408161.6028220215,-0.21804984196954,142.1156,1695.1254,12,0
64KB,1388.414618181818,822.5793320264967,1522.5857,676636.7574771575,-0.4464836673457147,206.2856,2454.3613,11,1
256KB,1590.5535333333332,132.41745893969198,1551.1376,17534.38343204501,1.3818864584667492,1466.3147,1881.0313,9,5
1MB,1214.4946916666665,691.014983687339,1431.21325,477501.7076804135,-0.41429575244353906,315.1078,1966.2558,12,1
4MB,1312.9719083333334,1043.995041593615,894.2656999999999,1089925.6468720539,1.163439105552517,398.5,3706.5675,12,2
16MB,4776.758738461538,4176.759866734141,3167.5329,17445322.984360997,1.6004846807968809,1145.0616,14299.4812,13,1
