Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size,Outliers
4KB,206.06983076923078,117.49498379075156,175.7415,13805.071215988972,1.3586582617686296,77.3406,502.4767,13,3
16KB,542.8540333333334,580.2849826480405,165.305,336730.66108683666,0.8723251142034035,102.3104,1565.5741,15,0
64KB,789.3486454545455,689.3847335038126,287.7785,475251.31078812276,0.3344999111242812,32.0511,1758.1348,11,1
256KB,728.1772500000001,608.2128549828478,403.1326,369922.8769663867,0.6815597323386541,64.2889,1918.6026,16,0
1MB,1698.1943214285714,1145.090158331442,1697.0322,1311231.4707075267,-0.031213664372479445,179.1,3596.9537,14,0
4MB,1081.602725,818.2522777897515,688.2724499999999,669536.7901081167,1.513305221203545,459.2275,3252.6303,16,0
16MB,2285.0283916666667,870.0755599022176,1869.3561,757031.4799391574,0.7096667164510754,1366.7404,3651.1156,12,3
