Date,Retrieval Time (ms),Size in Repo(Bytes),Type,Size (Bytes)
Sun Jun 11 2023 20:51:09,221.5817,1048832,string,1048576
Sun Jun 11 2023 20:51:10,480.5346,4195305,string,4194304
Sun Jun 11 2023 20:51:12,1748.9404,16781194,string,16777216
Sun Jun 11 2023 20:53:16,197.3476,4107,string,4096
Sun Jun 11 2023 20:53:16,128.8468,16398,string,16384
Sun Jun 11 2023 20:53:16,200.7542,65550,string,65536
Sun Jun 11 2023 20:53:16,247.7811,262158,string,262144
Sun Jun 11 2023 20:53:17,287.0300,1048832,string,1048576
Sun Jun 11 2023 20:53:17,549.1469,4195305,string,4194304
Sun Jun 11 2023 20:53:19,1230.9157,16781194,string,16777216
Sun Jun 11 2023 20:53:55,162.7865,4107,string,4096
Sun Jun 11 2023 20:53:55,166.9024,16398,string,16384
Sun Jun 11 2023 20:53:55,230.7554,65550,string,65536
Sun Jun 11 2023 20:53:56,305.6703,262158,string,262144
Sun Jun 11 2023 20:53:56,288.0331,1048832,string,1048576
Sun Jun 11 2023 20:53:56,497.3728,4195305,string,4194304
Sun Jun 11 2023 20:53:58,1393.8200,16781194,string,16777216
Sun Jun 11 2023 20:54:35,242.4971,4107,string,4096
Sun Jun 11 2023 20:54:35,191.0058,16398,string,16384
Sun Jun 11 2023 20:54:35,170.4653,65550,string,65536
Sun Jun 11 2023 20:54:35,178.4861,262158,string,262144
Sun Jun 11 2023 20:54:36,209.5150,1048832,string,1048576
Sun Jun 11 2023 20:54:36,431.2216,4195305,string,4194304
Sun Jun 11 2023 20:54:38,1378.7080,16781194,string,16777216
Sun Jun 11 2023 20:55:16,201.4495,4107,string,4096
Sun Jun 11 2023 20:55:16,131.1359,16398,string,16384
Sun Jun 11 2023 20:55:16,140.6861,65550,string,65536
Sun Jun 11 2023 20:55:16,143.7475,262158,string,262144
Sun Jun 11 2023 20:55:16,206.2781,1048832,string,1048576
Sun Jun 11 2023 20:55:17,394.1852,4195305,string,4194304
