Date,Retrieval Time (ms),Size in Repo(Bytes),Type,Size (Bytes)
Sun Jun 11 2023 19:57:23,170.3414,262158,string,262144
Sun Jun 11 2023 19:57:23,140.1015,1048832,string,1048576
Sun Jun 11 2023 19:57:24,330.2438,4195305,string,4194304
Sun Jun 11 2023 19:57:25,1380.2421,16781194,string,16777216
Sun Jun 11 2023 19:58:01,50.0507,4107,string,4096
Sun Jun 11 2023 19:58:01,67.0787,16398,string,16384
Sun Jun 11 2023 19:58:01,41.1048,65550,string,65536
Sun Jun 11 2023 19:58:01,52.8068,262158,string,262144
Sun Jun 11 2023 19:58:01,147.5833,1048832,string,1048576
Sun Jun 11 2023 19:58:01,315.3795,4195305,string,4194304
Sun Jun 11 2023 19:58:02,828.5257,16781194,string,16777216
Sun Jun 11 2023 19:58:41,54.5898,4107,string,4096
Sun Jun 11 2023 19:58:42,39.0168,16398,string,16384
Sun Jun 11 2023 19:58:42,39.5205,65550,string,65536
Sun Jun 11 2023 19:58:42,48.0148,262158,string,262144
Sun Jun 11 2023 19:58:42,78.9883,1048832,string,1048576
Sun Jun 11 2023 19:58:42,250.4024,4195305,string,4194304
Sun Jun 11 2023 19:58:43,640.4979,16781194,string,16777216
Sun Jun 11 2023 19:59:23,247.1958,4107,string,4096
Sun Jun 11 2023 19:59:23,144.9922,16398,string,16384
Sun Jun 11 2023 19:59:23,159.5039,65550,string,65536
Sun Jun 11 2023 19:59:23,161.6012,262158,string,262144
Sun Jun 11 2023 19:59:23,168.7690,1048832,string,1048576
Sun Jun 11 2023 19:59:24,376.2154,4195305,string,4194304
Sun Jun 11 2023 19:59:25,1391.7586,16781194,string,16777216
Sun Jun 18 2023 19:35:44,143.4284,4107,string,4096
Sun Jun 18 2023 19:35:44,141.5067,16398,string,16384
Sun Jun 18 2023 19:35:45,210.6624,65550,string,65536
Sun Jun 18 2023 19:35:45,281.7296,262158,string,262144
Sun Jun 18 2023 19:35:45,306.7744,1048832,string,1048576
Sun Jun 18 2023 19:35:46,487.9460,4195305,string,4194304
Sun Jun 18 2023 19:35:47,1109.9780,16781194,string,16777216
Sun Jun 18 2023 19:36:06,218.5775,4107,string,4096
Sun Jun 18 2023 19:36:06,149.7657,16398,string,16384
Sun Jun 18 2023 19:36:07,241.9431,65550,string,65536
Sun Jun 18 2023 19:36:07,566.5471,262158,string,262144
Sun Jun 18 2023 19:36:08,1296.2243,1048832,string,1048576
Sun Jun 18 2023 19:36:11,2634.1726,4195305,string,4194304
Sun Jun 18 2023 19:36:16,5133.8949,16781194,string,16777216
Sun Jun 18 2023 19:36:24,251.6601,4107,string,4096
Sun Jun 18 2023 19:36:24,141.7469,16398,string,16384
Sun Jun 18 2023 19:36:24,146.7309,65550,string,65536
Sun Jun 18 2023 19:36:25,243.6588,262158,string,262144
Sun Jun 18 2023 19:36:25,410.3071,1048832,string,1048576
Sun Jun 18 2023 19:36:26,1132.1079,4195305,string,4194304
Sun Jun 18 2023 19:36:30,3398.5424,16781194,string,16777216
Sun Jun 18 2023 19:36:36,246.4546,4107,string,4096
Sun Jun 18 2023 19:36:36,160.9522,16398,string,16384
Sun Jun 18 2023 19:36:37,221.1685,65550,string,65536
Sun Jun 18 2023 19:36:37,306.1551,262158,string,262144
Sun Jun 18 2023 19:36:37,364.6593,1048832,string,1048576
Sun Jun 18 2023 19:36:38,578.6194,4195305,string,4194304
Sun Jun 18 2023 19:36:39,1329.5522,16781194,string,16777216
Sun Jun 18 2023 19:36:48,261.6080,4107,string,4096
Sun Jun 18 2023 19:36:48,169.6862,16398,string,16384
Sun Jun 18 2023 19:36:49,296.7676,65550,string,65536
Sun Jun 18 2023 19:36:49,712.9307,262158,string,262144
Sun Jun 18 2023 19:36:51,1526.0059,1048832,string,1048576
Sun Jun 18 2023 19:36:54,3242.8650,4195305,string,4194304
Sun Jun 18 2023 19:37:01,7130.6203,16781194,string,16777216
