Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size,Outliers
4KB,40.03621578947368,29.279654733511215,51.2175,857.2981813136257,-0.28286608881982633,2.5578,77.5213,19,1
16KB,191.50049500000003,112.64766940417401,134.42005,12689.497422192082,0.08532916856952685,3.3164,335.1246,20,0
64KB,272.27482222222216,114.20800957000272,298.8782,13043.469449941831,-0.18096682568108177,74.4133,516.3597,18,2
256KB,450.5203055555555,167.162672348304,420.90045,27943.359026626436,-0.7227080188577332,5.7909,710.3514,18,2
1MB,1109.4428105263157,240.04647089173724,1101.0731,57622.308187577655,0.7753496910481134,825.0218,1709.2147,19,2
4MB,3370.0086619047615,515.4201355183288,3258.9504,265657.9160977325,0.37823523705938533,2677.8715,4244.9574,21,1
16MB,8036.8119750000005,1317.9834617610763,7487.9697,1737080.4054757103,0.9314154424086394,6717.2024,10097.6066,8,0
