Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size,Outliers
4KB,17.501839999999998,16.401093671344313,6.3214500000000005,268.99587361621053,0.5602817227995633,2.4634,47.5832,20,2
16KB,99.97666666666667,95.55134303951112,61.5001,9130.059156654332,1.1110046879518714,3.3751,287.4423,21,1
64KB,235.70096363636367,165.2851436012051,266.3261,27319.178695270995,0.06527052345236846,3.7247,539.9801,22,0
256KB,368.48384090909093,217.83556384566484,363.4122,47452.332875958724,0.14561718561652814,5.0134,776.6824,22,0
1MB,977.1586789473683,259.82951676580717,932.4988,67511.37778275287,1.0679098163964684,675.3184,1520.3753,19,4
4MB,3205.3959095238097,655.1150615241692,3093.7211,429175.743835816,0.6054067210638596,2392.8287,4680.0254,21,3
16MB,9963.52016,722.2960760822676,9888.8671,521711.6215238409,-0.07012095986917226,8849.3804,10991.225,10,1
