Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size,Outliers
4KB,230.4186945945946,117.56632735996766,189.4668,13821.841328911081,0.7686877222265991,77.3406,502.4767,37,7
16KB,712.7848128205128,671.0823330044553,306.2318,450351.49767070264,0.845309338682378,86.3517,2652.8853,39,2
64KB,1080.0459470588235,854.8307011011814,1252.18045,730735.5275451372,0.31782046068079356,32.0511,2753.4534,34,2
256KB,967.0907605263159,662.9413977078548,1281.76965,439491.29679484403,-0.0213014275271575,64.2889,1983.1148,38,4
1MB,1792.0506023255814,1278.5230203611404,1751.5877,1634621.113593373,0.7081504956807724,179.1,5602.9299,43,0
4MB,1601.87704883721,1177.6002093774687,1458.8244,1386742.2531258583,1.0817994194745895,398.5,4957.1292,43,3
16MB,5496.896733333334,4489.984762660143,3536.6164,20159963.16892026,1.2681508723432786,1145.0616,17455.8776,42,1
