Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size,Outliers
4KB,223.15771914893617,117.60738664290874,188.3782,13831.497392974627,0.9383544419045315,66.86,519.693,47,1
16KB,150.95284242424242,13.705899320047148,149.3866,187.8516761712689,-1.0020257721542656,104.79,170.5072,33,15
64KB,170.294985,36.55664397310261,158.53705,1336.3882185761795,0.2988307836898309,76.7331,243.4701,40,8
256KB,177.5768272727273,64.66684243521637,167.0813,4181.8005105411,0.24980856495191228,60.5254,298.8553,44,4
1MB,320.34182500000003,171.21827590148433,292.40805,29315.698002676807,0.9476257923221636,143.336,779.5003,48,0
4MB,783.7904891304347,583.145356727252,461.00535,340058.5070725539,1.3412311749055967,288.4594,2389.9161,46,2
16MB,2928.1974574468086,2248.991233531577,1816.6536,5057961.568501884,1.1449442993737597,963.063,8406.3024,47,1
