Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size,Outliers
4KB,434.8795617647059,509.2865018437003,198.1421,259372.74096019333,1.7024406818230977,102.3204,1737.5138,34,5
16KB,577.0992838709677,642.1042588901302,170.1785,412297.8792848433,0.8487612038001793,26.4428,1832.5412,31,1
64KB,940.6005379310345,612.1518647181914,1230.7361,374729.90547795885,-0.29724777629748367,80.421,1794.3835,29,4
256KB,849.8683096774193,719.976040903995,372.8193,518365.49947579106,0.43304385538209983,47.7221,2062.9522,31,0
1MB,1994.6916894736844,947.5120774434906,1961.696,897779.1369012794,-0.040000900067834806,241.3069,4179.5559,38,1
4MB,1878.9520558823529,1102.1153742168935,2011.8553,1214658.2980852432,0.4122847611799782,450.2512,4636.9814,34,2
16MB,3187.687157142857,1212.6687944901287,3162.52735,1470565.6051301418,0.4090160932993252,981.5738,5959.8196,28,4
