Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size
4KB,61.82788666666666,89.5403054219628,49.395,8017.466295058382,2.107676450422688,2.4711,288.4896,15
16KB,183.2807666666667,125.63824957922799,121.6222,15784.969757332381,1.370250244047638,57.3273,499.5144,15
64KB,350.10699999999997,116.90806923595993,302.1384,13667.49665248,1.1715123392118976,252.5782,572.3953,15
256KB,391.07025333333337,95.08622131407041,405.063,9041.38948378838,1.2262207414174187,265.4647,647.6715,15
1MB,1117.0850399999997,233.8092822241599,1008.1603,54666.78045417685,0.9657657457708378,856.0712,1591.2728,15
4MB,3210.1750866666657,550.5039544114321,3041.1337,303054.6038226242,0.8563205637148018,2508.7656,4375.4655,15
16MB,7647.484979999999,1334.9711163631318,7543.4186,1782147.8815238266,-0.09950299804956861,5930.7686,9214.4425,5
