Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size
4KB,56.71034848484849,75.57309183645324,53.1849,5711.292209720997,2.9135895238570573,1.982,420.303,66
16KB,203.97904090909088,148.04946342537528,129.4765,21918.643620541534,1.1807936235955085,3.5263,662.08,66
64KB,331.54394545454545,184.25951054569677,313.6372,33951.567226539744,1.6129837956193152,3.7207,1194.7525,66
256KB,462.0538409090909,190.31114209863884,439.32574999999997,36218.330806888305,0.6760019837036074,5.575,1048.8997,66
1MB,1184.578241791045,365.4249286152265,1056.8086,133535.37845344338,-0.3427768799619595,11.243,2135.3131,67
4MB,3430.035908955223,822.6555091745529,3412.3575,676762.0867752428,-1.88277316738736,57.6745,4811.6658,67
16MB,8652.869186206897,1268.1516637857346,8631.6501,1608208.6423625269,0.350477938487823,6457.4771,11319.4102,29
