Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size
4KB,31.589767164179097,61.133184015826004,31.6258,3737.266187912844,4.537072379262054,2.4147,398.3232,67
16KB,129.70053283582087,129.32073466028515,62.4386,16723.852413075878,1.5085932669770006,3.3751,515.843,67
64KB,262.84148656716417,149.40226522320881,267.2251,22321.036853826026,0.08771840666963626,3.7247,588.6349,67
256KB,384.87854179104477,166.88063750518427,365.3093,27849.147174136713,0.4548278527338122,5.0134,811.7211,67
1MB,991.8053764705883,325.94518102029457,976.44875,106240.26103035259,-0.6084398816049376,10.8177,1796.8992,68
4MB,2874.7562176470587,819.1611463835815,2855.0415000000003,671024.9837444633,-1.4577421670977915,34.0462,4680.0254,68
16MB,8463.23325,1585.6452352879844,8544.8146,2514270.8121914878,-0.13899471178745315,5822.6906,10991.225,30
