Date,Retrieval Time (ms),Size in Repo(Bytes),Type,Size (Bytes)
Sun Jun 11 2023 20:56:21,161.0296,4107,string,4096
-,-,-
Sun Jun 11 2023 20:58:00,19014.5921,65550,string,65536
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
Sun Jun 11 2023 21:55:27,142.7911,4107,string,4096
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
Thu Jun 15 2023 23:59:13,142.4638,4107,string,4096
Thu Jun 15 2023 23:59:13,138.8961,16398,string,16384
Thu Jun 15 2023 23:59:15,2523.6532,65550,string,65536
Thu Jun 15 2023 23:59:57,1415.2147,262158,string,262144
Thu Jun 15 2023 23:59:59,1772.9316,1048832,string,1048576
Fri Jun 16 2023 00:00:39,194.9397,4195305,string,4194304
Fri Jun 16 2023 00:00:39,422.5995,16781194,string,16777216
Fri Jun 16 2023 00:00:49,41.5202,4107,string,4096
Fri Jun 16 2023 00:00:49,33.0992,16398,string,16384
Fri Jun 16 2023 00:01:29,53.0021,65550,string,65536
Fri Jun 16 2023 00:01:29,67.3846,262158,string,262144
Fri Jun 16 2023 00:01:31,2025.5174,1048832,string,1048576
Fri Jun 16 2023 00:01:32,110.5496,4195305,string,4194304
Fri Jun 16 2023 00:02:12,432.0570,16781194,string,16777216
Fri Jun 16 2023 00:11:04,40.3534,4107,string,4096
Fri Jun 16 2023 00:11:44,39.4664,16398,string,16384
Fri Jun 16 2023 00:11:44,54.8242,65550,string,65536
Fri Jun 16 2023 00:12:24,67.2920,262158,string,262144
Fri Jun 16 2023 00:12:24,63.9685,1048832,string,1048576
Fri Jun 16 2023 00:12:24,135.6991,4195305,string,4194304
Fri Jun 16 2023 00:12:25,334.1909,16781194,string,16777216
Fri Jun 16 2023 00:12:33,31.0201,4107,string,4096
Fri Jun 16 2023 00:12:33,30.1124,16398,string,16384
Fri Jun 16 2023 00:13:14,1314.9561,65550,string,65536
Fri Jun 16 2023 00:13:54,341.1973,262158,string,262144
Fri Jun 16 2023 00:13:55,331.9764,1048832,string,1048576
Fri Jun 16 2023 00:13:55,420.7770,4195305,string,4194304
Fri Jun 16 2023 00:13:57,1275.2588,16781194,string,16777216
Fri Jun 16 2023 00:17:06,86.2282,4107,string,4096
-,-,-
-,-,-
-,-,-
Fri Jun 16 2023 00:21:06,105.8237,1048832,string,1048576
Fri Jun 16 2023 00:21:06,144.1801,4195305,string,4194304
Fri Jun 16 2023 00:21:49,2679.3620,16781194,string,16777216
Fri Jun 16 2023 00:22:06,143.7731,4107,string,4096
Fri Jun 16 2023 00:22:06,88.7324,16398,string,16384
Fri Jun 16 2023 00:22:47,1265.2388,65550,string,65536
Fri Jun 16 2023 00:22:49,1459.2499,262158,string,262144
Fri Jun 16 2023 00:22:50,1494.0862,1048832,string,1048576
