Date,Retrieval Time (ms),Size in Repo(Bytes),Type,Size (Bytes)
Fri Jun 16 2023 00:12:24,53.1895,65550,string,65536
Fri Jun 16 2023 00:12:24,152.4255,262158,string,262144
Fri Jun 16 2023 00:12:24,79.5736,1048832,string,1048576
Fri Jun 16 2023 00:12:25,206.5204,4195305,string,4194304
Fri Jun 16 2023 00:12:25,438.6857,16781194,string,16777216
Fri Jun 16 2023 00:12:33,62.2041,4107,string,4096
Fri Jun 16 2023 00:12:33,33.9626,16398,string,16384
Fri Jun 16 2023 00:13:14,1218.1261,65550,string,65536
Fri Jun 16 2023 00:13:54,361.0901,262158,string,262144
Fri Jun 16 2023 00:13:55,317.1340,1048832,string,1048576
Fri Jun 16 2023 00:13:55,350.8768,4195305,string,4194304
