Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size,Outliers
4KB,179.41168695652178,98.31663217227981,177.0696,9666.160161699367,0.07784966942556537,33.987,392.307,23,1
16KB,117.24784583333333,58.88580648849077,144.49105,3467.538205799982,-0.4936441541634545,32.5767,198.1719,24,0
64KB,166.17830833333335,105.58952531669168,156.7568,11149.147856604273,0.21530741153763852,38.2576,382.4618,24,0
256KB,193.43128695652172,145.98543818913555,155.8547,21311.748163273915,0.8379198475711428,40.5236,564.4411,23,2
1MB,160.40301818181817,102.8693562575859,131.02345,10582.10445685013,0.6862023640766169,52.2756,357.0204,22,3
4MB,296.18318695652175,181.7548664609569,318.4235,33034.831482240275,0.4193282977434754,103.3656,626.1287,23,2
16MB,907.8484318181819,526.6663743959172,936.0716,277377.4699193404,0.9441902652515834,338.3617,2390.2514,22,2
