Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size,Outliers
4KB,194.36057727272726,87.82039525699696,214.3955,7712.421823095174,-0.28851077663197333,34.8934,382.9628,22,2
16KB,164.46098571428573,17.471688911759095,156.7623,305.2599134292857,0.9950460385643234,147.1464,203.2996,21,4
64KB,182.99756666666667,67.57390931220144,177.5426,4566.233219733624,-0.41490315229389885,52.1468,319.743,24,1
256KB,219.49616086956524,87.58432547272132,207.8539,7671.014068511579,-0.4622917188852113,55.4019,321.6438,23,2
1MB,236.97235652173916,96.53789137437093,221.2558,9319.56447100984,-0.014418030403332838,75.9171,380.9188,23,2
4MB,448.3101045454545,127.70883210757746,469.63445,16309.545798281408,-0.5114876075368245,210.8855,644.6323,22,3
16MB,1409.5669047619044,424.067248291745,1359.5914,179833.03107373248,0.4942698220839584,689.9472,2333.8746,21,4
