Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size,Outliers
4KB,174.97395714285716,100.58350731813627,198.5767,10117.041944417573,-0.0012975022173468947,37.0757,382.2474,21,2
16KB,156.01362222222224,18.810928051645483,149.7154,353.8510141641829,1.2320009850714704,135.3906,197.063,18,6
64KB,169.99822500000002,86.79245811822918,211.89085,7532.930786204565,-0.568677020227338,34.7546,276.9442,24,0
256KB,218.84764782608696,133.4362144244953,254.0067,17805.223319939883,0.31788640706044097,38.8585,549.9823,23,1
1MB,206.85348181818182,121.38618440471258,175.03785,14734.605764334889,0.1262421289672807,53.7044,399.5009,22,2
4MB,322.50329500000004,150.82276125083297,378.35515,22747.505311325764,-0.29389083976429176,111.1024,534.4978,20,3
16MB,985.52026,527.4545807325478,994.4104500000001,278208.33473574783,0.8859752800324595,349.4545,2441.6304,20,3
