index,Retrieval Time (ms),Size (Bytes)
7,1601.6657,4096
99,222.4093,16384
9,211.8045,65536
65,211.4222,65536
72,207.3427,65536
10,352.0569,262144
75,1568.8111,4194304
76,4472.1377,16777216
