Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size
4KB,356.9382347826086,964.1694459372455,158.8621,929622.720478935,4.7339072701710005,30.0419,4762.4791,23
16KB,122.150125,54.85905386801035,146.13729999999998,3009.515791293261,-0.7979917498167671,30.9062,195.5484,24
64KB,155.76785416666667,82.31424251688573,157.02659999999997,6775.634521128678,-0.22091547456482152,39.5205,296.7676,24
256KB,216.602928,163.30010198679332,170.3414,26666.923308897098,1.4826342665165215,45.3042,712.9307,25
1MB,303.199512,353.27035566458085,189.862,124799.94419137946,2.7867435915463616,64.9236,1526.0059,25
4MB,579.506864,744.4909587561668,376.2154,554266.7876696765,2.978391335228798,127.266,3242.865,25
16MB,1526.11318,1559.8378717059,1110.968,2433094.1860079914,2.659361853371362,455.8535,7130.6203,25
