Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size
4KB,848.8661960000001,1523.8591751709857,201.4495,2322146.785752797,2.080618043116663,139.8162,4899.9938,25
16KB,161.174984,20.290744633733873,158.7823,411.7143177914,0.05761942694138413,128.675,194.9631,25
64KB,203.66120800000002,51.24098448839496,206.4432,2625.638491339933,0.3705064029956906,131.9312,308.7493,25
256KB,286.592904,147.03293003221953,258.5096,21618.682513859563,1.6344606747940633,143.7475,689.7683,25
1MB,439.4373800000001,391.0911970512665,305.6576,152952.32441099253,2.3519250875696276,195.4939,1589.3893,25
4MB,802.478124,847.9949853375629,489.6214,719095.4951576535,2.4151817244583365,337.3279,3259.2661,25
16MB,2259.5445600000003,2043.7203263821482,1400.7661,4176792.772467554,2.6540031492162064,995.3356,9461.0407,25
