index,Date,Retrieval Time (ms),Type,Size (Bytes)
287,Tue Jun 13 2023 22:21:24,51.833,string,16384
294,Tue Jun 13 2023 22:27:15,316.0206,string,16384
301,Tue Jun 13 2023 22:27:43,183.5487,string,16384
308,Tue Jun 13 2023 22:28:46,315.534,string,16384
315,Tue Jun 13 2023 22:29:51,299.7701,string,16384
322,Tue Jun 13 2023 22:31:58,71.7129,string,16384
329,Sun Jun 18 2023 23:01:26,284.9433,string,16384
336,Sun Jun 18 2023 23:02:01,410.5633,string,16384
343,Sun Jun 18 2023 23:02:46,295.4426,string,16384
350,Sun Jun 18 2023 23:03:34,180.4001,string,16384
357,Sun Jun 18 2023 23:05:04,125.5373,string,16384
364,Tue Jun 13 2023 21:55:30,124.2638,string,16384
371,Tue Jun 13 2023 21:56:00,102.7363,string,16384
378,Tue Jun 13 2023 21:57:06,101.9744,string,16384
385,Tue Jun 13 2023 21:58:08,308.9639,string,16384
392,Tue Jun 13 2023 22:00:13,516.8036,string,16384
399,Tue Jun 13 2023 22:06:05,101.6975,string,16384
406,Tue Jun 13 2023 22:06:35,71.0037,string,16384
413,Tue Jun 13 2023 22:07:41,100.9149,string,16384
420,Tue Jun 13 2023 22:08:43,183.5746,string,16384
427,Tue Jun 13 2023 22:10:49,299.045,string,16384
434,Sun Jun 18 2023 22:52:14,54.1203,string,16384
441,Sun Jun 18 2023 22:52:49,339.6322,string,16384
448,Sun Jun 18 2023 22:53:35,429.0015,string,16384
455,Sun Jun 18 2023 22:54:19,569.0188,string,16384
462,Sun Jun 18 2023 22:55:49,100.9628,string,16384
2,Tue Jun 13 2023 20:18:21,129.6083,string,65536
9,Tue Jun 13 2023 20:31:07,3.9629,string,65536
16,Tue Jun 13 2023 20:54:27,75.9332,string,65536
23,Tue Jun 13 2023 20:59:01,3.7922,string,65536
30,Tue Jun 13 2023 21:00:20,3.321,string,65536
37,Tue Jun 13 2023 21:12:30,252.3899,string,65536
44,Tue Jun 13 2023 21:13:06,320.0556,string,65536
51,Tue Jun 13 2023 21:14:09,257.4941,string,65536
58,Tue Jun 13 2023 21:15:23,300.0977,string,65536
65,Tue Jun 13 2023 21:17:35,506.808,string,65536
72,Tue Jun 13 2023 21:23:29,562.6121,string,65536
79,Tue Jun 13 2023 21:24:00,509.597,string,65536
86,Tue Jun 13 2023 21:25:03,321.98,string,65536
93,Tue Jun 13 2023 21:26:10,263.3136,string,65536
100,Tue Jun 13 2023 21:28:16,313.3002,string,65536
113,Sun Jun 18 2023 22:37:27,282.4349,string,65536
120,Sun Jun 18 2023 23:13:04,432.1229,string,65536
127,Sun Jun 18 2023 23:13:33,282.0379,string,65536
134,Sun Jun 18 2023 23:14:15,596.521,string,65536
141,Sun Jun 18 2023 23:14:58,206.9279,string,65536
148,Sun Jun 18 2023 23:16:29,334.5817,string,65536
155,Tue Jun 13 2023 21:34:10,526.2116,string,65536
162,Tue Jun 13 2023 21:34:39,297.6602,string,65536
169,Tue Jun 13 2023 21:35:43,306.3023,string,65536
176,Tue Jun 13 2023 21:36:53,572.288,string,65536
183,Tue Jun 13 2023 21:39:03,530.7355,string,65536
190,Tue Jun 13 2023 21:44:56,257.2222,string,65536
197,Tue Jun 13 2023 21:45:28,304.4723,string,65536
204,Tue Jun 13 2023 21:46:26,330.542,string,65536
211,Tue Jun 13 2023 21:47:31,258.5616,string,65536
218,Tue Jun 13 2023 21:49:39,490.6548,string,65536
225,Sun Jun 18 2023 22:43:02,333.3107,string,65536
232,Sun Jun 18 2023 22:43:37,382.7472,string,65536
239,Sun Jun 18 2023 22:44:22,280.8781,string,65536
246,Sun Jun 18 2023 22:45:08,358.4636,string,65536
253,Sun Jun 18 2023 22:46:41,591.7628,string,65536
260,Tue Jun 13 2023 22:16:44,314.249,string,65536
267,Tue Jun 13 2023 22:17:13,307.3465,string,65536
274,Tue Jun 13 2023 22:18:14,298.1797,string,65536
281,Tue Jun 13 2023 22:19:17,182.336,string,65536
288,Tue Jun 13 2023 22:21:24,302.3679,string,65536
295,Tue Jun 13 2023 22:27:16,316.6146,string,65536
302,Tue Jun 13 2023 22:27:44,610.2766,string,65536
309,Tue Jun 13 2023 22:28:47,311.627,string,65536
316,Tue Jun 13 2023 22:29:52,562.075,string,65536
323,Tue Jun 13 2023 22:31:59,179.8797,string,65536
