index,Date,Retrieval Time (ms),Type,Size (Bytes)
285,Tue Jun 13 2023 22:21:24,52.388,string,16384
292,Tue Jun 13 2023 22:27:15,335.1209,string,16384
299,Tue Jun 13 2023 22:27:43,128.2156,string,16384
306,Tue Jun 13 2023 22:29:51,104.3841,string,16384
313,Tue Jun 13 2023 22:30:53,511.4074,string,16384
320,Tue Jun 13 2023 22:31:58,128.2074,string,16384
327,Sun Jun 18 2023 23:01:26,78.7853,string,16384
334,Sun Jun 18 2023 23:02:01,332.4315,string,16384
341,Sun Jun 18 2023 23:02:46,289.0584,string,16384
348,Sun Jun 18 2023 23:04:17,129.5555,string,16384
355,Sun Jun 18 2023 23:05:04,128.5804,string,16384
362,Tue Jun 13 2023 21:55:30,101.9799,string,16384
369,Tue Jun 13 2023 21:56:00,103.2597,string,16384
376,Tue Jun 13 2023 21:58:08,303.7753,string,16384
383,Tue Jun 13 2023 21:59:09,496.46,string,16384
390,Tue Jun 13 2023 22:00:13,178.9749,string,16384
397,Tue Jun 13 2023 22:06:05,105.0374,string,16384
404,Tue Jun 13 2023 22:06:35,152.4535,string,16384
411,Tue Jun 13 2023 22:08:43,103.771,string,16384
418,Tue Jun 13 2023 22:09:46,248.6109,string,16384
425,Tue Jun 13 2023 22:10:49,296.7162,string,16384
432,Sun Jun 18 2023 22:52:14,53.7575,string,16384
439,Sun Jun 18 2023 22:52:50,662.08,string,16384
446,Sun Jun 18 2023 22:53:34,102.8659,string,16384
453,Sun Jun 18 2023 22:55:01,131.6629,string,16384
460,Sun Jun 18 2023 22:55:49,101.8652,string,16384
2,Tue Jun 13 2023 20:18:21,130.4571,string,65536
9,Tue Jun 13 2023 20:31:06,5.6781,string,65536
16,Tue Jun 13 2023 20:54:27,78.3843,string,65536
23,Tue Jun 13 2023 20:58:59,3.7207,string,65536
30,Tue Jun 13 2023 21:12:30,250.2261,string,65536
37,Tue Jun 13 2023 21:13:06,301.552,string,65536
44,Tue Jun 13 2023 21:15:23,475.5945,string,65536
51,Tue Jun 13 2023 21:16:27,314.1792,string,65536
58,Tue Jun 13 2023 21:17:35,674.8778,string,65536
65,Tue Jun 13 2023 21:23:29,549.2159,string,65536
72,Tue Jun 13 2023 21:24:00,510.7372,string,65536
79,Tue Jun 13 2023 21:26:10,251.3744,string,65536
86,Tue Jun 13 2023 21:27:12,344.1105,string,65536
93,Tue Jun 13 2023 21:28:16,314.3832,string,65536
104,Sun Jun 18 2023 22:36:39,557.5192,string,65536
111,Sun Jun 18 2023 22:37:27,79.1913,string,65536
118,Sun Jun 18 2023 23:13:04,361.3377,string,65536
125,Sun Jun 18 2023 23:13:33,278.8421,string,65536
132,Sun Jun 18 2023 23:14:14,371.3646,string,65536
139,Sun Jun 18 2023 23:15:42,380.4172,string,65536
146,Sun Jun 18 2023 23:16:29,344.5322,string,65536
153,Tue Jun 13 2023 21:34:09,507.3697,string,65536
160,Tue Jun 13 2023 21:34:39,337.329,string,65536
167,Tue Jun 13 2023 21:36:53,623.763,string,65536
174,Tue Jun 13 2023 21:37:56,250.6401,string,65536
181,Tue Jun 13 2023 21:39:03,265.7347,string,65536
188,Tue Jun 13 2023 21:44:56,269.9845,string,65536
195,Tue Jun 13 2023 21:45:28,309.2738,string,65536
202,Tue Jun 13 2023 21:47:30,267.697,string,65536
209,Tue Jun 13 2023 21:48:32,612.7533,string,65536
216,Tue Jun 13 2023 21:49:39,579.1015,string,65536
223,Sun Jun 18 2023 22:43:02,339.0869,string,65536
230,Sun Jun 18 2023 22:43:37,357.0928,string,65536
237,Sun Jun 18 2023 22:44:22,276.4731,string,65536
244,Sun Jun 18 2023 22:45:52,287.5864,string,65536
251,Sun Jun 18 2023 22:46:41,554.1994,string,65536
258,Tue Jun 13 2023 22:16:44,129.2115,string,65536
265,Tue Jun 13 2023 22:17:12,153.6435,string,65536
272,Tue Jun 13 2023 22:19:17,155.0947,string,65536
279,Tue Jun 13 2023 22:20:19,251.9544,string,65536
286,Tue Jun 13 2023 22:21:24,320.8878,string,65536
293,Tue Jun 13 2023 22:27:16,321.3493,string,65536
300,Tue Jun 13 2023 22:27:43,128.3753,string,65536
307,Tue Jun 13 2023 22:29:52,266.3643,string,65536
314,Tue Jun 13 2023 22:30:53,322.9231,string,65536
321,Tue Jun 13 2023 22:31:59,129.3596,string,65536
328,Sun Jun 18 2023 23:01:26,78.9822,string,65536
335,Sun Jun 18 2023 23:02:01,333.6873,string,65536
342,Sun Jun 18 2023 23:02:47,352.9982,string,65536
349,Sun Jun 18 2023 23:04:18,338.8725,string,65536
356,Sun Jun 18 2023 23:05:05,286.6984,string,65536
363,Tue Jun 13 2023 21:55:31,511.8117,string,65536
370,Tue Jun 13 2023 21:56:00,78.9319,string,65536
377,Tue Jun 13 2023 21:58:08,255.5622,string,65536
384,Tue Jun 13 2023 21:59:09,313.0952,string,65536
391,Tue Jun 13 2023 22:00:13,307.1191,string,65536
398,Tue Jun 13 2023 22:06:05,429.4334,string,65536
405,Tue Jun 13 2023 22:06:35,319.3399,string,65536
412,Tue Jun 13 2023 22:08:43,312.4436,string,65536
419,Tue Jun 13 2023 22:09:46,259.2426,string,65536
426,Tue Jun 13 2023 22:10:49,305.3052,string,65536
433,Sun Jun 18 2023 22:52:15,1194.7525,string,65536
440,Sun Jun 18 2023 22:52:50,374.415,string,65536
447,Sun Jun 18 2023 22:53:35,598.2087,string,65536
454,Sun Jun 18 2023 22:55:01,290.0421,string,65536
461,Sun Jun 18 2023 22:55:49,346.0147,string,65536
3,Tue Jun 13 2023 20:18:21,551.9041,string,262144
10,Tue Jun 13 2023 20:31:06,7.1381,string,262144
17,Tue Jun 13 2023 20:54:27,403.7642,string,262144
24,Tue Jun 13 2023 20:58:59,5.575,string,262144
31,Tue Jun 13 2023 21:12:31,787.3177,string,262144
38,Tue Jun 13 2023 21:13:06,747.1648,string,262144
45,Tue Jun 13 2023 21:15:24,304.0548,string,262144
52,Tue Jun 13 2023 21:16:27,421.3928,string,262144
59,Tue Jun 13 2023 21:17:36,767.0694,string,262144
66,Tue Jun 13 2023 21:23:29,473.1705,string,262144
73,Tue Jun 13 2023 21:24:01,523.1984,string,262144
80,Tue Jun 13 2023 21:26:11,425.4905,string,262144
87,Tue Jun 13 2023 21:27:13,319.1102,string,262144
94,Tue Jun 13 2023 21:28:17,666.1471,string,262144
105,Sun Jun 18 2023 22:36:40,609.1439,string,262144
112,Sun Jun 18 2023 22:37:28,1048.8997,string,262144
119,Sun Jun 18 2023 23:13:05,492.0734,string,262144
126,Sun Jun 18 2023 23:13:33,335.8134,string,262144
133,Sun Jun 18 2023 23:14:15,481.617,string,262144
140,Sun Jun 18 2023 23:15:42,475.7488,string,262144
147,Sun Jun 18 2023 23:16:29,371.1897,string,262144
154,Tue Jun 13 2023 21:34:10,264.331,string,262144
161,Tue Jun 13 2023 21:34:40,277.7846,string,262144
168,Tue Jun 13 2023 21:36:54,313.5816,string,262144
175,Tue Jun 13 2023 21:37:56,440.4984,string,262144
182,Tue Jun 13 2023 21:39:03,266.8456,string,262144
189,Tue Jun 13 2023 21:44:57,542.6248,string,262144
196,Tue Jun 13 2023 21:45:28,303.162,string,262144
203,Tue Jun 13 2023 21:47:31,530.6691,string,262144
210,Tue Jun 13 2023 21:48:32,394.1585,string,262144
217,Tue Jun 13 2023 21:49:39,267.7275,string,262144
224,Sun Jun 18 2023 22:43:02,824.6234,string,262144
231,Sun Jun 18 2023 22:43:38,485.0714,string,262144
238,Sun Jun 18 2023 22:44:23,617.0542,string,262144
245,Sun Jun 18 2023 22:45:53,467.4419,string,262144
252,Sun Jun 18 2023 22:46:41,338.5613,string,262144
259,Tue Jun 13 2023 22:16:45,641.6093,string,262144
266,Tue Jun 13 2023 22:17:13,377.919,string,262144
273,Tue Jun 13 2023 22:19:17,312.4781,string,262144
280,Tue Jun 13 2023 22:20:19,405.9644,string,262144
287,Tue Jun 13 2023 22:21:25,582.1387,string,262144
294,Tue Jun 13 2023 22:27:16,354.7773,string,262144
301,Tue Jun 13 2023 22:27:44,978.3732,string,262144
308,Tue Jun 13 2023 22:29:52,562.8428,string,262144
315,Tue Jun 13 2023 22:30:53,426.9709,string,262144
322,Tue Jun 13 2023 22:31:59,438.1531,string,262144
329,Sun Jun 18 2023 23:01:27,777.138,string,262144
336,Sun Jun 18 2023 23:02:02,463.0734,string,262144
343,Sun Jun 18 2023 23:02:47,446.6983,string,262144
350,Sun Jun 18 2023 23:04:18,336.1651,string,262144
357,Sun Jun 18 2023 23:05:05,349.8913,string,262144
364,Tue Jun 13 2023 21:55:31,441.4666,string,262144
371,Tue Jun 13 2023 21:56:01,549.9204,string,262144
378,Tue Jun 13 2023 21:58:09,320.8506,string,262144
385,Tue Jun 13 2023 21:59:09,317.0528,string,262144
392,Tue Jun 13 2023 22:00:13,492.4613,string,262144
399,Tue Jun 13 2023 22:06:06,512.546,string,262144
406,Tue Jun 13 2023 22:06:36,318.7065,string,262144
413,Tue Jun 13 2023 22:08:44,523.998,string,262144
420,Tue Jun 13 2023 22:09:46,315.3571,string,262144
427,Tue Jun 13 2023 22:10:50,399.811,string,262144
434,Sun Jun 18 2023 22:52:16,294.2238,string,262144
441,Sun Jun 18 2023 22:52:50,586.6831,string,262144
448,Sun Jun 18 2023 22:53:35,348.0125,string,262144
455,Sun Jun 18 2023 22:55:02,770.2385,string,262144
462,Sun Jun 18 2023 22:55:49,298.9136,string,262144
4,Tue Jun 13 2023 20:18:22,905.3976,string,1048576
11,Tue Jun 13 2023 20:31:06,13.4463,string,1048576
18,Tue Jun 13 2023 20:54:28,849.965,string,1048576
25,Tue Jun 13 2023 20:58:59,11.243,string,1048576
32,Tue Jun 13 2023 21:12:32,1226.7784,string,1048576
39,Tue Jun 13 2023 21:13:08,1755.1374,string,1048576
46,Tue Jun 13 2023 21:15:25,1497.8097,string,1048576
53,Tue Jun 13 2023 21:16:28,856.0812,string,1048576
60,Tue Jun 13 2023 21:17:37,1658.4724,string,1048576
67,Tue Jun 13 2023 21:23:31,1398.7329,string,1048576
74,Tue Jun 13 2023 21:24:02,1315.0555,string,1048576
81,Tue Jun 13 2023 21:26:11,863.5119,string,1048576
88,Tue Jun 13 2023 21:27:14,913.4445,string,1048576
95,Tue Jun 13 2023 21:28:18,1031.8093,string,1048576
98,Sun Jun 18 2023 22:22:24,1684.4775,string,1048576
106,Sun Jun 18 2023 22:36:42,1889.6182,string,1048576
113,Sun Jun 18 2023 22:37:29,1463.2484,string,1048576
120,Sun Jun 18 2023 23:13:06,946.6052,string,1048576
127,Sun Jun 18 2023 23:13:35,1288.6978,string,1048576
134,Sun Jun 18 2023 23:14:16,1006.898,string,1048576
141,Sun Jun 18 2023 23:15:44,1403.7507,string,1048576
148,Sun Jun 18 2023 23:16:30,934.9694,string,1048576
155,Tue Jun 13 2023 21:34:11,962.4686,string,1048576
162,Tue Jun 13 2023 21:34:41,910.6954,string,1048576
169,Tue Jun 13 2023 21:36:55,944.9698,string,1048576
176,Tue Jun 13 2023 21:37:57,1021.3267,string,1048576
183,Tue Jun 13 2023 21:39:04,922.1944,string,1048576
190,Tue Jun 13 2023 21:44:58,1007.523,string,1048576
197,Tue Jun 13 2023 21:45:29,988.4675,string,1048576
204,Tue Jun 13 2023 21:47:32,1025.3889,string,1048576
211,Tue Jun 13 2023 21:48:34,1474.3386,string,1048576
218,Tue Jun 13 2023 21:49:40,922.6628,string,1048576
225,Sun Jun 18 2023 22:43:04,1443.081,string,1048576
232,Sun Jun 18 2023 22:43:38,942.5758,string,1048576
239,Sun Jun 18 2023 22:44:24,1400.3825,string,1048576
246,Sun Jun 18 2023 22:45:54,1511.9625,string,1048576
253,Sun Jun 18 2023 22:46:43,1357.4858,string,1048576
260,Tue Jun 13 2023 22:16:46,1160.1843,string,1048576
267,Tue Jun 13 2023 22:17:14,856.882,string,1048576
274,Tue Jun 13 2023 22:19:18,931.979,string,1048576
281,Tue Jun 13 2023 22:20:20,1031.9033,string,1048576
288,Tue Jun 13 2023 22:21:26,1483.8793,string,1048576
295,Tue Jun 13 2023 22:27:17,1034.7187,string,1048576
302,Tue Jun 13 2023 22:27:47,2135.3131,string,1048576
309,Tue Jun 13 2023 22:29:53,1306.0251,string,1048576
316,Tue Jun 13 2023 22:30:54,1147.8767,string,1048576
323,Tue Jun 13 2023 22:32:00,1056.8086,string,1048576
330,Sun Jun 18 2023 23:01:28,1693.2372,string,1048576
337,Sun Jun 18 2023 23:02:03,1034.3218,string,1048576
344,Sun Jun 18 2023 23:02:49,1609.9624,string,1048576
351,Sun Jun 18 2023 23:04:19,995.831,string,1048576
358,Sun Jun 18 2023 23:05:06,1340.2924,string,1048576
365,Tue Jun 13 2023 21:55:32,931.8514,string,1048576
372,Tue Jun 13 2023 21:56:02,1028.3387,string,1048576
379,Tue Jun 13 2023 21:58:10,1025.2483,string,1048576
386,Tue Jun 13 2023 21:59:10,976.9805,string,1048576
393,Tue Jun 13 2023 22:00:14,1010.9024,string,1048576
400,Tue Jun 13 2023 22:06:07,1284.2182,string,1048576
407,Tue Jun 13 2023 22:06:37,1195.301,string,1048576
414,Tue Jun 13 2023 22:08:46,1665.5759,string,1048576
421,Tue Jun 13 2023 22:09:48,1673.3049,string,1048576
428,Tue Jun 13 2023 22:10:51,981.3044,string,1048576
435,Sun Jun 18 2023 22:52:17,1292.6723,string,1048576
442,Sun Jun 18 2023 22:52:52,1334.3661,string,1048576
449,Sun Jun 18 2023 22:53:37,1373.4731,string,1048576
456,Sun Jun 18 2023 22:55:04,1849.6986,string,1048576
463,Sun Jun 18 2023 22:55:51,1173.6179,string,1048576
5,Tue Jun 13 2023 20:18:25,3201.875,string,4194304
12,Tue Jun 13 2023 20:31:06,57.6745,string,4194304
19,Tue Jun 13 2023 20:54:32,3838.0775,string,4194304
26,Tue Jun 13 2023 20:58:59,58.1608,string,4194304
33,Tue Jun 13 2023 21:12:35,3127.6822,string,4194304
40,Tue Jun 13 2023 21:13:12,4029.4155,string,4194304
47,Tue Jun 13 2023 21:15:29,4085.2416,string,4194304
54,Tue Jun 13 2023 21:16:31,3103.0909,string,4194304
61,Tue Jun 13 2023 21:17:41,3727.2075,string,4194304
68,Tue Jun 13 2023 21:23:35,4444.5667,string,4194304
75,Tue Jun 13 2023 21:24:07,4477.8227,string,4194304
82,Tue Jun 13 2023 21:26:14,2829.7168,string,4194304
89,Tue Jun 13 2023 21:27:16,2813.1633,string,4194304
96,Tue Jun 13 2023 21:28:21,3183.8232,string,4194304
99,Sun Jun 18 2023 22:22:29,4310.3911,string,4194304
107,Sun Jun 18 2023 22:36:46,4590.4819,string,4194304
114,Sun Jun 18 2023 22:37:34,4594.8922,string,4194304
121,Sun Jun 18 2023 23:13:09,2955.4467,string,4194304
128,Sun Jun 18 2023 23:13:38,3301.5137,string,4194304
135,Sun Jun 18 2023 23:14:19,2876.4055,string,4194304
