index,Date,Retrieval Time (ms),Size in Repo(Bytes),Type,Size (Bytes)
156,Mon Jun 19 2023 18:19:46,1794.3835,65550.0,string,65536
163,Mon Jun 19 2023 18:27:42,1230.7361,65550.0,string,65536
212,Wed Jun 21 2023 01:00:43,1177.0311,65550.0,string,65536
226,Mon Jun 19 2023 18:54:55,1601.9323,65550.0,string,65536
240,Mon Jun 19 2023 19:02:11,1450.0449,65550.0,string,65536
247,Mon Jun 19 2023 19:06:30,205.997,65550.0,string,65536
254,Mon Jun 19 2023 19:11:38,15720.9223,65550.0,string,65536
261,Mon Jun 19 2023 19:14:22,195.738,65550.0,string,65536
268,Mon Jun 19 2023 19:19:16,80.421,65550.0,string,65536
282,Wed Jun 21 2023 00:49:19,28581.135,65550.0,string,65536
289,Wed Jun 21 2023 01:00:15,8358.8249,65550.0,string,65536
296,Wed Jun 21 2023 01:09:44,975.5591,65550.0,string,65536
303,Wed Jun 21 2023 01:22:50,1520.1005,65550.0,string,65536
317,Wed Jun 21 2023 01:47:46,11564.9573,65550.0,string,65536
331,Wed Jun 21 2023 02:02:45,1789.4376,65550.0,string,65536
3,Mon Jun 19 2023 18:58:38,373.0168,262158.0,string,262144
10,Mon Jun 19 2023 19:01:29,158.8298,262158.0,string,262144
31,Mon Jun 19 2023 19:14:22,297.7738,262158.0,string,262144
38,Mon Jun 19 2023 19:18:41,150.081,262158.0,string,262144
45,Mon Jun 19 2023 19:23:26,372.8193,262158.0,string,262144
52,Mon Jun 19 2023 19:27:43,193.9145,262158.0,string,262144
59,Wed Jun 21 2023 00:48:51,300.6619,262158.0,string,262144
66,Wed Jun 21 2023 00:51:58,199.0142,262158.0,string,262144
73,Wed Jun 21 2023 01:09:03,314.759,262158.0,string,262144
80,Wed Jun 21 2023 01:12:42,47.7221,262158.0,string,262144
87,Wed Jun 21 2023 01:33:04,359.8756,262158.0,string,262144
94,Wed Jun 21 2023 01:38:07,1846.0653,262158.0,string,262144
101,Wed Jun 21 2023 01:58:27,384.4313,262158.0,string,262144
108,Wed Jun 21 2023 02:00:43,59.8985,262158.0,string,262144
115,Mon Jun 19 2023 17:54:56,274.3692,262158.0,string,262144
122,Mon Jun 19 2023 18:01:33,1657.6437,262158.0,string,262144
129,Mon Jun 19 2023 18:02:53,1561.5963,262158.0,string,262144
143,Mon Jun 19 2023 18:12:06,1644.6951,262158.0,string,262144
150,Mon Jun 19 2023 18:18:42,1678.2063,262158.0,string,262144
157,Mon Jun 19 2023 18:19:48,1839.6396,262158.0,string,262144
164,Mon Jun 19 2023 18:27:43,335.6786,262158.0,string,262144
213,Wed Jun 21 2023 01:00:44,339.0536,262158.0,string,262144
227,Mon Jun 19 2023 18:54:58,2062.9522,262158.0,string,262144
241,Mon Jun 19 2023 19:02:13,1428.7713,262158.0,string,262144
255,Mon Jun 19 2023 19:11:39,258.6074,262158.0,string,262144
269,Mon Jun 19 2023 19:19:18,1620.3236,262158.0,string,262144
290,Wed Jun 21 2023 01:00:57,1625.0633,262158.0,string,262144
304,Wed Jun 21 2023 01:22:52,1959.8056,262158.0,string,262144
318,Wed Jun 21 2023 01:47:48,1502.8008,262158.0,string,262144
325,Wed Jun 21 2023 01:58:27,347.1303,262158.0,string,262144
332,Wed Jun 21 2023 02:02:46,1150.7176,262158.0,string,262144
11,Mon Jun 19 2023 19:01:44,14347.5159,1048832.0,string,1048576
18,Mon Jun 19 2023 19:07:53,2881.9337,1048832.0,string,1048576
25,Mon Jun 19 2023 19:10:59,1361.906,1048832.0,string,1048576
32,Mon Jun 19 2023 19:14:24,2377.3268,1048832.0,string,1048576
39,Mon Jun 19 2023 19:18:43,1776.9044,1048832.0,string,1048576
53,Mon Jun 19 2023 19:27:45,1986.9663,1048832.0,string,1048576
60,Wed Jun 21 2023 00:48:54,2690.4065,1048832.0,string,1048576
67,Wed Jun 21 2023 00:52:00,1190.0593,1048832.0,string,1048576
74,Wed Jun 21 2023 01:09:06,2504.1627,1048832.0,string,1048576
81,Wed Jun 21 2023 01:12:44,2059.2853,1048832.0,string,1048576
88,Wed Jun 21 2023 01:33:07,2778.18,1048832.0,string,1048576
95,Wed Jun 21 2023 01:38:07,255.1538,1048832.0,string,1048576
102,Wed Jun 21 2023 01:58:30,2522.4723,1048832.0,string,1048576
109,Wed Jun 21 2023 02:00:45,1388.3442,1048832.0,string,1048576
116,Mon Jun 19 2023 17:54:58,1729.4428,1048832.0,string,1048576
123,Mon Jun 19 2023 18:01:34,570.1841,1048832.0,string,1048576
130,Mon Jun 19 2023 18:02:55,1814.3575,1048832.0,string,1048576
137,Mon Jun 19 2023 18:11:02,1963.7499,1048832.0,string,1048576
144,Mon Jun 19 2023 18:12:07,717.1276,1048832.0,string,1048576
151,Mon Jun 19 2023 18:18:44,1729.2015,1048832.0,string,1048576
158,Mon Jun 19 2023 18:19:51,1876.9148,1048832.0,string,1048576
165,Mon Jun 19 2023 18:27:45,1960.2661,1048832.0,string,1048576
214,Wed Jun 21 2023 01:00:45,1330.9677,1048832.0,string,1048576
228,Mon Jun 19 2023 18:54:58,423.9785,1048832.0,string,1048576
235,Mon Jun 19 2023 18:59:24,4179.5559,1048832.0,string,1048576
242,Mon Jun 19 2023 19:02:16,2178.5722,1048832.0,string,1048576
249,Mon Jun 19 2023 19:07:53,2941.291,1048832.0,string,1048576
256,Mon Jun 19 2023 19:11:41,1963.1259,1048832.0,string,1048576
263,Mon Jun 19 2023 19:15:45,2982.1384,1048832.0,string,1048576
270,Mon Jun 19 2023 19:19:19,494.9715,1048832.0,string,1048576
277,Mon Jun 19 2023 19:25:29,2971.4569,1048832.0,string,1048576
284,Wed Jun 21 2023 00:50:43,2951.976,1048832.0,string,1048576
291,Wed Jun 21 2023 01:00:59,1710.0783,1048832.0,string,1048576
298,Wed Jun 21 2023 01:11:07,2994.723,1048832.0,string,1048576
305,Wed Jun 21 2023 01:22:54,1591.6083,1048832.0,string,1048576
312,Wed Jun 21 2023 01:35:48,3535.1067,1048832.0,string,1048576
319,Wed Jun 21 2023 01:47:48,241.3069,1048832.0,string,1048576
326,Wed Jun 21 2023 01:58:31,3363.1089,1048832.0,string,1048576
333,Wed Jun 21 2023 02:02:49,1809.9725,1048832.0,string,1048576
5,Mon Jun 19 2023 18:59:52,3177.8656,4195305.0,string,4194304
12,Mon Jun 19 2023 19:01:44,697.1784,4195305.0,string,4194304
26,Mon Jun 19 2023 19:11:01,1779.7372,4195305.0,string,4194304
33,Mon Jun 19 2023 19:14:25,522.4545,4195305.0,string,4194304
40,Mon Jun 19 2023 19:18:43,588.2544,4195305.0,string,4194304
47,Mon Jun 19 2023 19:24:49,3024.6225,4195305.0,string,4194304
54,Mon Jun 19 2023 19:27:46,575.4474,4195305.0,string,4194304
61,Wed Jun 21 2023 00:48:55,478.9836,4195305.0,string,4194304
68,Wed Jun 21 2023 00:52:00,593.1743,4195305.0,string,4194304
82,Wed Jun 21 2023 01:12:45,623.9149,4195305.0,string,4194304
89,Wed Jun 21 2023 01:33:07,499.3103,4195305.0,string,4194304
96,Wed Jun 21 2023 01:38:09,1924.36,4195305.0,string,4194304
103,Wed Jun 21 2023 01:58:30,450.2512,4195305.0,string,4194304
110,Wed Jun 21 2023 02:00:47,1753.7766,4195305.0,string,4194304
117,Mon Jun 19 2023 17:55:00,2168.3329,4195305.0,string,4194304
124,Mon Jun 19 2023 18:01:50,15665.6223,4195305.0,string,4194304
131,Mon Jun 19 2023 18:02:57,1994.782,4195305.0,string,4194304
138,Mon Jun 19 2023 18:11:04,2072.6796,4195305.0,string,4194304
145,Mon Jun 19 2023 18:12:09,1930.4914,4195305.0,string,4194304
152,Mon Jun 19 2023 18:18:47,2241.5625,4195305.0,string,4194304
159,Mon Jun 19 2023 18:19:53,2028.9286,4195305.0,string,4194304
229,Mon Jun 19 2023 18:55:01,2876.9679,4195305.0,string,4194304
243,Mon Jun 19 2023 19:02:19,2989.2744,4195305.0,string,4194304
250,Mon Jun 19 2023 19:08:06,12819.9985,4195305.0,string,4194304
257,Mon Jun 19 2023 19:11:44,2454.2479,4195305.0,string,4194304
264,Mon Jun 19 2023 19:16:30,4636.9814,4195305.0,string,4194304
271,Mon Jun 19 2023 19:19:22,2468.4072,4195305.0,string,4194304
278,Mon Jun 19 2023 19:25:30,861.143,4195305.0,string,4194304
285,Wed Jun 21 2023 00:51:28,4050.3327,4195305.0,string,4194304
292,Wed Jun 21 2023 01:01:02,2438.7674,4195305.0,string,4194304
299,Wed Jun 21 2023 01:11:09,1123.3957,4195305.0,string,4194304
306,Wed Jun 21 2023 01:22:57,2118.2386,4195305.0,string,4194304
313,Wed Jun 21 2023 01:36:32,3306.6837,4195305.0,string,4194304
