index,Date,Retrieval Time (ms),Type,Size (Bytes)
211,Tue Jun 13 2023 22:56:01,423.7842,string,16384
218,Tue Jun 13 2023 22:57:06,292.1671,string,16384
225,Tue Jun 13 2023 22:58:08,444.9797,string,16384
232,Tue Jun 13 2023 22:59:09,670.7289,string,16384
239,Tue Jun 13 2023 23:00:13,154.6411,string,16384
246,Tue Jun 13 2023 23:06:35,503.794,string,16384
253,Tue Jun 13 2023 23:07:41,298.669,string,16384
260,Tue Jun 13 2023 23:08:43,219.3898,string,16384
267,Tue Jun 13 2023 23:09:46,499.4668,string,16384
274,Tue Jun 13 2023 23:10:49,459.6963,string,16384
281,Sun Jun 18 2023 23:52:49,479.633,string,16384
288,Sun Jun 18 2023 23:53:35,376.7729,string,16384
295,Sun Jun 18 2023 23:54:19,494.7404,string,16384
302,Sun Jun 18 2023 23:55:01,240.7179,string,16384
309,Sun Jun 18 2023 23:55:49,374.0782,string,16384
316,Tue Jun 13 2023 21:55:30,59.739,string,16384
323,Tue Jun 13 2023 21:56:00,61.0036,string,16384
330,Tue Jun 13 2023 21:57:06,78.026,string,16384
337,Tue Jun 13 2023 21:59:09,479.2272,string,16384
344,Tue Jun 13 2023 22:00:13,76.4224,string,16384
351,Tue Jun 13 2023 22:06:05,61.9301,string,16384
358,Tue Jun 13 2023 22:06:35,119.1597,string,16384
365,Tue Jun 13 2023 22:07:41,75.7048,string,16384
372,Tue Jun 13 2023 22:09:46,228.0265,string,16384
379,Tue Jun 13 2023 22:10:49,268.4518,string,16384
386,Sun Jun 18 2023 22:52:14,32.8718,string,16384
393,Sun Jun 18 2023 22:52:49,294.0055,string,16384
400,Sun Jun 18 2023 22:54:19,483.3355,string,16384
407,Sun Jun 18 2023 22:55:01,30.2485,string,16384
414,Sun Jun 18 2023 22:55:49,59.5733,string,16384
421,Tue Jun 13 2023 21:55:30,98.2075,string,16384
428,Tue Jun 13 2023 21:57:06,146.6035,string,16384
435,Tue Jun 13 2023 21:58:08,306.144,string,16384
