Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size,Outliers
4KB,200.72999299363056,101.49505091776209,158.9095,10301.245360799117,1.1392986842796904,54.3888,519.693,157,21
16KB,145.43626222222224,64.46708445299687,149.565,4156.004977869831,0.2366144557442272,23.5464,356.2202,135,33
64KB,476.6001401273885,615.0187603487356,175.6544,378248.07558089535,1.5993069650065832,28.9986,2454.3613,157,7
256KB,202.43206793893128,106.38908865366733,183.6132,11318.638184557887,0.7253362552162973,47.4659,595.2783,131,37
1MB,999.4341896551724,1025.6714079722458,433.3813,1052001.837131769,1.1633426455020266,138.5696,4078.8412,174,3
4MB,1178.014433532934,893.818533188365,703.4983,798911.5702710004,1.0242791584788111,288.4594,4050.3327,167,8
16MB,3063.6633770700632,1977.426125405463,2257.1716,3910214.0814360618,1.259821301490139,905.357,8825.4125,157,12
