Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size,Outliers
4KB,38.50547692307693,24.144555483108878,53.254,582.959559476923,-0.9398993145230878,2.7114,56.7224,13,2
16KB,177.22787857142856,120.31512489067504,118.35015000000001,14475.729277458733,1.6589046540377281,53.7575,496.46,14,1
64KB,335.31872500000003,73.12344948466661,312.7694,5347.03886453659,1.4718817321113356,255.5622,511.8117,12,3
256KB,432.68278666666663,138.28520779076672,399.811,19122.798693735527,1.0434751342003732,294.2238,770.2385,15,0
1MB,1253.1235800000002,286.6473584460286,1195.301,82166.70810408599,0.8630680868738708,931.8514,1849.6986,15,0
4MB,3597.11924,602.3885856459667,3495.0124,362872.00811654824,0.6138045882328175,2717.5341,4811.6658,15,0
16MB,8176.056183333334,736.9233861312731,8323.717649999999,543056.0770271815,-0.5674051254358206,7078.5402,9024.1219,6,0
