Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size
4KB,620.44863,721.3925712997914,141.00995,520407.2419265245,0.65281839944136,32.3173,1831.7094,10
16KB,838.454075,1706.3160571725464,95.24529999999999,2911514.486964864,2.519189603475304,31.2401,4925.3961,8
64KB,287.6578857142857,543.8868463408494,52.5676,295812.90162259474,2.528706639923697,39.2461,1506.9537,7
256KB,1024.8763099999999,1354.897275448608,341.78835000000004,1835746.6270180612,1.727012657045315,57.8925,4277.6047,10
1MB,1539.29123,1164.7924503418224,1666.58945,1356741.452373307,-0.17772562019906088,51.5818,2953.6131,10
4MB,1038.98866,941.5804782522513,754.1293000000001,886573.7970257382,0.9368237950684276,112.1643,2981.8732,10
16MB,1271.0022625000001,931.4836011497035,1110.5028,867661.6992108199,0.3408964734651825,330.6978,2587.0005,8
