index,Retrieval Time (ms),Size (Bytes)
14,3777.9701,4096
28,3676.7609,4096
133,5235.8234,4096
154,4140.5326,4096
182,1497.3936,4096
224,1091.2638,4096
22,6877.4112,16384
148,13014.8094,16384
2,19047.5651,65536
156,3767.4252,65536
191,3777.7304,65536
24,4617.7677,262144
158,4094.0563,1048576
193,4699.4474,1048576
26,4824.3743,4194304
236,6049.6679,4194304
20,7338.965,16777216
34,6348.3799,16777216
