Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size
4KB,67.00961444444444,77.06232308525408,52.5043,5938.601639296083,2.107843192769405,2.134,373.3832,90
16KB,221.21846222222223,160.97115376548902,183.7819,25911.712344592714,1.1776928048199213,31.1824,794.0807,90
64KB,407.11836,165.76332712230453,351.0994,27477.480618656144,1.1389220330069272,90.7492,999.7962,90
256KB,494.2162777777778,191.41697718315115,467.80435,36640.45915393501,0.7761895526803971,235.7674,1121.4965,90
1MB,1299.2384122222222,334.8786409514552,1261.19235,112143.70416549368,0.9307380709531385,778.7022,2310.4053,90
4MB,3616.1082280898877,783.7765681340503,3507.5066,614305.7087559897,0.36196820812337777,2165.56,5889.1454,89
16MB,8690.829039130436,1335.368436359444,8713.883399999999,1783208.8608250665,0.14061243808787163,6457.4771,11623.0415,46
