Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size
4KB,85.91963,100.18725540294614,53.43465,10037.486145175159,1.5260537794950324,1.2644,375.9458,90
16KB,235.93587999999994,176.5785268427239,152.27435,31179.97614194656,0.8623472001914175,30.2485,721.1832,90
64KB,374.9173266666667,161.61465008767192,328.79060000000004,26119.295122960633,1.5253989251832014,47.122,1194.7525,90
256KB,483.03127,183.50666119267268,447.64545,33674.69470208236,2.2111592777341524,264.2753,1484.604,90
1MB,1288.819141111111,361.38172870706063,1218.0965999999999,130596.75384330358,0.9185171799022968,718.3146,2595.8845,90
4MB,3599.4546,815.0881177600668,3514.0072,664368.6397136485,0.9921993822659554,2385.0049,6286.3724,90
16MB,8650.227337931034,1388.2369284405977,8567.0015,1927201.769486185,0.3033386952268497,5930.7686,11706.0801,29
