Group,Mean,Std,Median,Variance,Skewness,Min,Max,Group size,Outliers
4KB,37.67306111111111,38.50885924024327,30.07175,1482.9322399848693,0.8663235576037295,3.0637,133.0277,18,3
16KB,218.27800952380954,165.65992871734827,180.7045,27443.21198263691,0.5135491072902898,2.6593,563.9807,21,0
64KB,299.29268125,115.57371860352576,291.2663,13357.284431846958,0.1776138928853464,75.9332,509.597,16,5
256KB,483.8755523809524,260.85671645693276,481.1265,68046.22652069262,-0.43357138268828677,4.6931,917.3436,21,0
1MB,1213.3547736842106,303.36949001888377,1126.4165,92033.0474743176,0.819226607864922,893.9015,1875.5519,19,3
4MB,3684.212675,675.6262070659236,3854.6854999999996,456470.7716742863,-0.0005038054374893236,2780.314,4623.1926,20,3
16MB,9460.788572727273,1137.4448778980977,9220.0829,1293780.8502566186,-0.396326002099216,7121.8476,11170.5436,11,0
